date,id_medicament,entree,sortie,stock_fin
2025-04-12,M02,0,7,615
2025-04-13,M02,0,2,613
2025-04-14,M02,0,7,606
2025-04-15,M02,0,5,601
2025-04-16,M02,89,2,688
2025-04-17,M02,0,5,683
2025-04-18,M02,0,15,668
2025-04-19,M02,0,7,661
2025-04-20,M02,0,5,656
2025-04-21,M02,0,7,649
2025-04-22,M02,0,5,644
2025-04-23,M02,0,8,636
2025-04-24,M02,0,8,628
2025-04-25,M02,0,9,619
2025-04-26,M02,0,11,608
2025-04-27,M02,0,10,598
2025-04-28,M02,0,6,592
2025-04-29,M02,0,8,584
2025-04-30,M02,81,4,661
2025-05-01,M02,0,2,659
2025-05-02,M02,87,3,743
2025-05-03,M02,0,2,741
2025-05-04,M02,0,12,729
2025-05-05,M02,0,3,726
2025-05-06,M02,0,8,718
2025-05-07,M02,0,2,716
2025-05-08,M02,0,4,712
2025-05-09,M02,0,6,706
2025-05-10,M02,0,5,701
2025-05-11,M02,0,9,692
2025-05-12,M02,0,4,688
2025-05-13,M02,0,7,681
2025-05-14,M02,0,6,675
2025-05-15,M02,0,9,666
2025-05-16,M02,85,6,745
2025-05-17,M02,0,8,737
2025-05-18,M02,0,5,732
2025-05-19,M02,0,6,726
2025-05-20,M02,0,4,722
2025-05-21,M02,0,9,713
2025-05-22,M02,0,6,707
2025-05-23,M02,0,7,700
2025-05-24,M02,0,10,690
2025-05-25,M02,0,8,682
2025-05-26,M02,0,5,677
2025-05-27,M02,0,6,671
2025-05-28,M02,0,4,667
2025-05-29,M02,0,5,662
2025-05-30,M02,80,6,736
2025-05-31,M02,0,3,733
2025-06-01,M02,0,4,729
2025-06-02,M02,87,6,810
2025-06-03,M02,0,8,802
2025-06-04,M02,0,5,797
2025-06-05,M02,0,7,790
2025-06-06,M02,0,5,785
2025-06-07,M02,0,5,780
2025-06-08,M02,0,5,775
2025-06-09,M02,0,4,771
2025-06-10,M02,0,7,764
2025-06-11,M02,0,5,759
2025-06-12,M02,0,4,755
2025-06-13,M02,0,4,751
2025-06-14,M02,0,8,743
2025-06-15,M02,0,10,733
2025-06-16,M02,85,8,810
2025-06-17,M02,0,6,804
2025-06-18,M02,0,7,797
2025-06-19,M02,0,5,792
2025-06-20,M02,0,6,786
2025-06-21,M02,0,14,772
2025-06-22,M02,0,10,762
2025-06-23,M02,0,5,757
2025-06-24,M02,0,7,750
2025-06-25,M02,0,6,744
2025-06-26,M02,0,8,736
2025-06-27,M02,0,3,733
2025-06-28,M02,0,7,726
2025-06-29,M02,0,4,722
2025-06-30,M02,84,7,799
2025-07-01,M02,0,3,796
2025-07-02,M02,85,1,880
2025-07-03,M02,0,6,874
2025-07-04,M02,0,3,871
2025-07-05,M02,0,7,864
2025-07-06,M02,0,6,858
2025-07-07,M02,0,6,852
2025-07-08,M02,0,11,841
2025-07-09,M02,0,5,836
2025-07-10,M02,0,7,829
2025-07-11,M02,0,2,827
2025-07-12,M02,0,3,824
2025-07-13,M02,0,7,817
2025-07-14,M02,0,7,810
2025-07-15,M02,0,8,802
2025-07-16,M02,73,7,868
2025-07-17,M02,0,6,862
2025-07-18,M02,0,6,856
2025-07-19,M02,0,7,849
2025-07-20,M02,0,5,844
2025-07-21,M02,0,3,841
2025-07-22,M02,0,4,837
2025-07-23,M02,0,2,835
2025-07-24,M02,0,7,828
2025-07-25,M02,0,4,824
2025-07-26,M02,0,5,819
2025-07-27,M02,0,3,816
2025-07-28,M02,0,5,811
2025-07-29,M02,0,10,801
2025-07-30,M02,69,7,863
2025-07-31,M02,0,4,859
2025-08-01,M02,0,5,854
2025-08-02,M02,97,7,944
2025-08-03,M02,0,3,941
2025-08-04,M02,0,7,934
2025-08-05,M02,0,3,931
2025-08-06,M02,0,5,926
2025-08-07,M02,0,7,919
2025-08-08,M02,0,6,913
2025-08-09,M02,0,6,907
2025-08-10,M02,0,5,902
2025-08-11,M02,0,5,897
2025-08-12,M02,0,4,893
2025-08-13,M02,0,8,885
2025-08-14,M02,0,3,882
2025-08-15,M02,0,9,873
2025-08-16,M02,94,12,955
2025-08-17,M02,0,5,950
2025-08-18,M02,0,6,944
2025-08-19,M02,0,8,936
2025-08-20,M02,0,3,933
2025-08-21,M02,0,5,928
2025-08-22,M02,0,5,923
2025-08-23,M02,0,5,918
2025-08-24,M02,0,8,910
2025-08-25,M02,0,9,901
2025-08-26,M02,0,4,897
2025-08-27,M02,0,2,895
2025-08-28,M02,0,6,889
2025-08-29,M02,0,9,880
2025-08-30,M02,87,4,963
2025-08-31,M02,0,6,957
2025-09-01,M02,0,7,950
2025-09-02,M02,97,5,1042
2025-09-03,M02,0,8,1034
2025-09-04,M02,0,7,1027
2025-09-05,M02,0,8,1019
2025-09-06,M02,0,4,1015
2025-09-07,M02,0,3,1012
2025-09-08,M02,0,7,1005
2025-09-09,M02,0,7,998
2025-09-10,M02,0,2,996
2025-09-11,M02,0,11,985
2025-09-12,M02,0,10,975
2025-09-13,M02,0,5,970
2025-09-14,M02,0,5,965
2025-09-15,M02,0,4,961
2025-09-16,M02,87,7,1041
2025-09-17,M02,0,6,1035
2025-09-17,M02,0,6,1035
2025-09-18,M02,0,4,1031
2025-09-19,M02,0,8,1023
2025-09-20,M02,0,12,1011
2025-09-21,M02,0,5,1006
2025-09-22,M02,0,6,1000
2025-09-23,M02,0,3,997
2025-09-24,M02,0,6,991
2025-09-25,M02,0,3,988
2025-09-26,M02,0,6,982
2025-09-27,M02,0,8,974
2025-09-28,M02,0,3,971
2025-09-29,M02,0,5,966
2025-09-30,M02,94,3,1057
2025-10-01,M02,0,5,1052
2025-10-02,M02,83,3,1132
2025-10-03,M02,0,8,1124
2025-10-04,M02,0,4,1120
2025-10-05,M02,0,6,1114
2025-10-06,M02,0,6,1108
2025-10-07,M02,0,8,1100
2025-10-08,M02,0,7,1093
2025-10-09,M02,0,8,1085
2025-10-10,M02,0,8,1077
2025-10-11,M02,0,7,1070
2025-10-12,M02,0,2,1068
2025-10-13,M02,0,3,1065
2025-10-14,M02,0,7,1058
2025-10-15,M02,0,6,1052
2025-10-16,M02,88,6,1134
2025-10-17,M02,0,9,1125
2025-10-18,M02,0,6,1119
2025-10-19,M02,0,8,1111
2025-10-20,M02,0,6,1105
2025-10-21,M02,0,5,1100
2025-10-22,M02,0,8,1092
2025-10-23,M02,0,6,1086
2025-10-24,M02,0,8,1078
2025-10-25,M02,0,10,1068
2025-10-26,M02,0,7,1061
2025-10-27,M02,0,5,1056
2025-10-28,M02,0,9,1047
2025-10-29,M02,0,6,1041
2025-10-30,M02,96,6,1131
2025-10-31,M02,0,5,1126
2025-11-01,M02,0,8,1118
2025-11-02,M02,76,6,1188
2025-11-03,M02,0,8,1180
2025-11-04,M02,0,10,1170
2025-11-05,M02,0,11,1159
2025-11-06,M02,0,11,1148
2025-11-07,M02,0,14,1134
2025-11-08,M02,0,7,1127
2025-11-09,M02,0,3,1124
2025-11-10,M02,0,2,1122
2025-11-11,M02,0,5,1117
2025-11-12,M02,0,9,1108
2025-11-13,M02,0,5,1103
2025-11-14,M02,0,9,1094
2025-11-15,M02,0,6,1088
2025-11-16,M02,96,4,1180
2025-11-17,M02,0,8,1172
2025-11-18,M02,0,9,1163
2025-11-19,M02,0,2,1161
2025-11-20,M02,0,4,1157
2025-11-21,M02,0,7,1150
2025-11-22,M02,0,9,1141
2025-11-23,M02,0,7,1134
2025-11-24,M02,0,6,1128
2025-11-25,M02,0,5,1123
2025-11-26,M02,0,12,1111
2025-11-27,M02,0,5,1106
2025-11-28,M02,0,4,1102
2025-11-29,M02,0,6,1096
2025-11-30,M02,74,4,1166
2025-12-01,M02,0,4,1162
2025-12-02,M02,77,6,1233
2025-12-03,M02,0,7,1226
2025-12-04,M02,0,4,1222
2025-12-05,M02,0,4,1218
2025-12-06,M02,0,11,1207
2025-12-07,M02,0,6,1201
2025-12-08,M02,0,5,1196
2025-12-09,M02,0,5,1191
2025-12-10,M02,0,3,1188
2025-12-11,M02,0,4,1184
2025-12-12,M02,0,6,1178
2025-12-13,M02,0,11,1167
2025-12-14,M02,0,5,1162
2025-12-15,M02,0,9,1153
2025-12-16,M02,95,6,1242
2025-12-17,M02,0,5,1237
2025-12-18,M02,0,5,1232
2025-12-19,M02,0,3,1229
2025-12-20,M02,0,7,1222
2025-12-21,M02,0,10,1212
2025-12-22,M02,0,3,1209
2025-12-23,M02,0,7,1202
2025-12-24,M02,0,7,1195
2025-12-25,M02,0,3,1192
2025-12-26,M02,0,6,1186
2025-12-27,M02,0,8,1178
2025-12-28,M02,0,5,1173
2025-12-29,M02,0,8,1165
2025-12-30,M02,86,4,1247
2025-12-31,M02,0,7,1240
2026-01-01,M02,0,8,1232
2026-01-02,M02,66,7,1291
2026-01-03,M02,0,4,1287
2026-01-04,M02,0,11,1276
2026-01-05,M02,0,9,1267
2026-01-06,M02,0,4,1263
2026-01-07,M02,0,3,1260
2026-01-08,M02,0,4,1256
2026-01-09,M02,0,4,1252
2026-01-10,M02,0,6,1246
2026-01-11,M02,0,7,1239
2026-01-12,M02,0,9,1230
2026-01-13,M02,0,6,1224
2026-01-14,M02,0,7,1217
2026-01-15,M02,0,7,1210
2026-01-16,M02,82,9,1283
2026-01-17,M02,0,5,1278
2026-01-18,M02,0,3,1275
2026-01-19,M02,0,9,1266
2026-01-20,M02,0,9,1257
2026-01-21,M02,0,7,1250
2026-01-22,M02,0,9,1241
2026-01-23,M02,0,7,1234
2026-01-24,M02,0,5,1229
2026-01-25,M02,0,5,1224
2026-01-26,M02,0,7,1217
2026-01-27,M02,0,6,1211
2026-01-28,M02,0,3,1208
2026-01-29,M02,0,2,1206
2026-01-30,M02,103,6,1303
2026-01-31,M02,0,6,1297
2026-02-01,M02,0,8,1289
2026-02-02,M02,92,7,1374
2026-02-03,M02,0,8,1366
2026-02-04,M02,0,4,1362
2026-02-05,M02,0,8,1354
2026-02-06,M02,0,4,1350
2026-02-07,M02,0,5,1345
2026-02-08,M02,0,5,1340
2026-02-09,M02,0,8,1332
2026-02-10,M02,0,11,1321
2026-02-11,M02,0,7,1314
2026-02-12,M02,0,5,1309
2026-02-13,M02,0,8,1301
2026-02-14,M02,0,7,1294
2026-02-15,M02,0,7,1287
2026-02-16,M02,86,5,1368
2026-02-17,M02,0,10,1358
2026-02-18,M02,0,8,1350
2026-02-19,M02,0,4,1346
2026-02-20,M02,0,6,1340
2026-02-21,M02,0,5,1335
2026-02-22,M02,0,7,1328
2026-02-23,M02,0,7,1321
2026-02-24,M02,0,4,1317
2026-02-25,M02,0,11,1306
2026-02-26,M02,0,8,1298
2026-02-27,M02,0,3,1295
2026-02-28,M02,0,7,1288
2026-03-01,M02,0,11,1277
2026-03-02,M02,100,1377,0
2026-03-03,M02,0,0,0
2026-03-04,M02,0,0,0
2026-03-05,M02,0,0,0
2026-03-06,M02,0,0,0
2026-03-07,M02,68,7,61
2026-03-08,M02,0,4,1344
2026-03-09,M02,0,11,1333
2026-03-10,M02,0,7,1326
2026-03-11,M02,0,7,1319
2026-03-12,M02,0,4,1315
2026-03-13,M02,0,5,1310
2026-03-14,M02,0,4,1306
2026-03-15,M02,0,6,1300
2026-03-16,M02,96,4,1392
2026-03-17,M02,0,7,1385
2026-03-18,M02,0,7,1378
2026-03-19,M02,0,8,1370
2026-03-20,M02,0,9,1361
2026-03-21,M02,0,6,1355
2026-03-22,M02,0,3,1352
2026-03-23,M02,0,6,1346
2026-03-24,M02,0,4,1342
2026-03-25,M02,0,7,1335
2026-03-26,M02,0,1,1334
2026-03-27,M02,0,4,1330
2026-03-28,M02,0,5,1325
2026-03-29,M02,0,6,1319
2026-03-30,M02,86,5,1400
2026-03-31,M02,0,4,1396
2026-04-01,M02,0,12,1384
2026-04-02,M02,80,9,1455
2026-04-03,M02,0,3,1452
2026-04-04,M02,0,4,1448
2026-04-05,M02,0,5,1443
2026-04-06,M02,0,9,1434
2026-04-07,M02,0,5,1429
2026-04-08,M02,0,3,1426
2026-04-09,M02,0,6,1420
2026-04-10,M02,0,2,1418
2026-04-11,M02,0,5,1413
2026-04-12,M02,0,5,1408
2026-04-13,M02,0,4,1404
2026-04-14,M02,0,3,1401
2026-04-15,M02,0,4,1397
2026-04-16,M02,83,10,1470
2026-04-17,M02,0,7,1463
2026-04-18,M02,0,7,1456
2026-04-19,M02,0,6,1450
2026-04-20,M02,0,4,1446
2026-04-21,M02,0,9,1437
2026-04-22,M02,0,7,1430
2026-04-23,M02,0,8,1422
2026-04-24,M02,0,8,1414
2026-04-25,M02,0,8,1406
2026-04-26,M02,0,8,1398
2026-04-27,M02,0,6,1392
2026-04-28,M02,0,9,1383
2026-04-29,M02,0,12,1371
2026-04-30,M02,92,6,1457
2026-05-01,M02,0,5,1452
2026-05-02,M02,100,6,1546
2026-05-03,M02,0,5,1541
2026-05-04,M02,0,5,1536
2026-05-05,M02,0,3,1533
2026-05-06,M02,0,4,1529
2026-05-07,M02,0,5,1524
2026-05-08,M02,0,3,1521
2026-05-09,M02,0,5,1516
2026-05-10,M02,0,4,1512
2026-05-11,M02,0,6,1506
2026-05-12,M02,0,8,1498
2026-05-13,M02,0,7,1491
2026-05-14,M02,0,3,1488
2026-05-15,M02,0,8,1480
2026-05-16,M02,90,3,1567
2026-05-17,M02,0,4,1563
2026-05-18,M02,0,8,1555
2026-05-19,M02,0,7,1548
2026-05-20,M02,0,3,1545
2026-05-21,M02,0,8,1537
2026-05-22,M02,0,7,1530
2026-05-23,M02,0,2,1528
2026-05-24,M02,0,5,1523
2026-05-25,M02,0,6,1517
2026-05-26,M02,0,6,1511
2026-05-27,M02,0,8,1503
2026-05-28,M02,0,3,1500
2026-05-29,M02,0,3,1497
2026-05-30,M02,88,4,1581
2026-05-31,M02,0,5,1576
2026-06-01,M02,0,5,1571
2026-06-02,M02,76,7,1640
2026-06-03,M02,0,8,1632
2026-06-04,M02,0,3,1629
2026-06-05,M02,0,11,1618
2026-06-06,M02,0,8,1610
2026-06-07,M02,0,6,1604
2026-06-08,M02,0,11,1593
2026-06-09,M02,0,7,1586
2026-06-10,M02,0,5,1581
2026-06-11,M02,0,8,1573
2026-06-12,M02,0,7,1566
2026-06-13,M02,0,5,1561
2026-06-14,M02,0,4,1557
2026-06-15,M02,0,3,1554
2026-06-16,M02,97,10,1641
2026-06-17,M02,0,6,1635
2026-06-18,M02,0,5,1630
2026-06-19,M02,0,4,1626
2026-06-20,M02,0,2,1624
2026-06-21,M02,0,6,1618
2026-06-22,M02,0,5,1613
2026-06-23,M02,0,9,1604
2026-06-24,M02,0,5,1599
2026-06-25,M02,0,5,1594
2026-06-26,M02,0,3,1591
2026-06-27,M02,0,7,1584
2026-06-28,M02,0,8,1576
2026-06-29,M02,0,9,1567
2026-06-30,M02,82,4,1645
2026-07-01,M02,0,4,1641
2026-07-02,M02,75,7,1709
2026-07-03,M02,0,6,1703
2026-07-04,M02,0,7,1696
2026-07-05,M02,0,13,1683
2026-07-06,M02,0,6,1677
2026-07-07,M02,0,8,1669
2026-07-08,M02,0,5,1664
2026-07-09,M02,0,7,1657
2026-07-10,M02,0,3,1654
2026-07-11,M02,0,4,1650
2026-07-12,M02,0,1,1649
2026-07-13,M02,0,3,1646
2026-07-14,M02,0,3,1643
2026-07-15,M02,0,4,1639
2026-07-16,M02,102,7,1734
2026-07-17,M02,0,6,1728
2026-07-18,M02,0,4,1724
2026-07-19,M02,0,6,1718
2026-07-20,M02,0,9,1709
2026-07-21,M02,0,6,1703
2026-07-22,M02,0,6,1697
2026-07-23,M02,0,4,1693
2026-07-24,M02,0,8,1685
2026-07-25,M02,0,8,1677
2026-07-26,M02,0,4,1673
2026-07-27,M02,0,5,1668
2026-07-28,M02,0,5,1663
2026-07-29,M02,0,7,1656
2026-07-30,M02,77,6,1727
2026-07-31,M02,0,8,1719
2026-08-01,M02,0,4,1715
2026-08-02,M02,98,5,1808
2026-08-03,M02,0,8,1800
2026-08-04,M02,0,4,1796
2026-08-05,M02,0,13,1783
2026-08-06,M02,0,7,1776
2026-08-07,M02,0,5,1771
2026-08-08,M02,0,3,1768
2026-08-09,M02,0,8,1760
2026-08-10,M02,0,7,1753
2026-08-11,M02,0,5,1748
2026-08-12,M02,0,4,1744
2026-08-13,M02,0,6,1738
2026-08-14,M02,0,3,1735
2026-08-15,M02,0,6,1729
2026-08-16,M02,94,5,1818
2026-08-17,M02,0,6,1812
2026-08-18,M02,0,8,1804
2026-08-19,M02,0,6,1798
2026-08-20,M02,0,7,1791
2026-08-21,M02,0,8,1783
2026-08-22,M02,0,4,1779
2026-08-23,M02,0,4,1775
2026-08-24,M02,0,4,1771
2026-08-25,M02,0,9,1762
2026-08-26,M02,0,7,1755
2026-08-27,M02,0,4,1751
2026-08-28,M02,0,5,1746
2026-08-29,M02,0,5,1741
2026-08-30,M02,80,7,1814
2026-08-31,M02,0,7,1807
2026-09-01,M02,0,11,1796
2026-09-02,M02,103,5,1894
2026-09-03,M02,0,7,1887
2026-09-04,M02,0,2,1885
2026-09-05,M02,0,6,1879
2026-09-06,M02,0,5,1874
2026-09-07,M02,0,6,1868
2026-09-08,M02,0,11,1857
2026-09-09,M02,0,4,1853
2026-09-10,M02,0,0,1853
2026-09-11,M02,0,12,1841
2026-09-12,M02,0,11,1830
2026-09-13,M02,0,6,1824
2026-09-14,M02,0,6,1818
2026-09-15,M02,0,8,1810
2026-09-16,M02,93,9,1894
2026-09-17,M02,0,8,1886
2026-09-18,M02,0,6,1880
2026-09-19,M02,0,4,1876
2026-09-20,M02,0,7,1869
2026-09-21,M02,0,7,1862
2026-09-22,M02,0,7,1855
2026-09-23,M02,0,4,1851
2026-09-24,M02,0,5,1846
2026-09-25,M02,0,9,1837
2026-09-26,M02,0,7,1830
2026-09-27,M02,0,9,1821
2026-09-28,M02,0,5,1816
2026-09-29,M02,0,6,1810
2026-09-30,M02,87,10,1887
2026-10-01,M02,0,5,1882
2026-10-02,M02,93,13,1962
2026-10-03,M02,0,5,1957
2026-10-04,M02,0,5,1952
2026-10-05,M02,0,4,1948
2026-10-06,M02,0,4,1944
2026-10-07,M02,0,8,1936
2026-10-08,M02,0,6,1930
2026-10-09,M02,0,5,1925
2026-10-10,M02,0,6,1919
2026-10-11,M02,0,3,1916
2026-10-12,M02,0,5,1911
2026-10-13,M02,0,12,1899
2026-10-14,M02,0,3,1896
2026-10-15,M02,0,5,1891
2026-10-16,M02,73,1,1963
2026-10-17,M02,0,3,1960
2026-10-18,M02,0,12,1948
2026-10-19,M02,0,7,1941
2026-10-20,M02,0,6,1935
2026-10-21,M02,0,5,1930
2026-10-22,M02,0,7,1923
2026-10-23,M02,0,2,1921
2026-10-24,M02,0,11,1910
2026-10-25,M02,0,4,1906
2026-10-26,M02,0,12,1894
2026-10-27,M02,0,6,1888
2026-10-28,M02,0,7,1881
2026-10-29,M02,0,7,1874
2026-10-30,M02,88,10,1952
2026-10-31,M02,0,7,1945
2026-11-01,M02,0,7,1938
2026-11-02,M02,77,5,2010
2026-11-03,M02,0,10,2000
2026-11-04,M02,0,8,1992
2026-11-05,M02,0,6,1986
2026-11-06,M02,0,5,1981
2026-11-07,M02,0,5,1976
2026-11-08,M02,0,9,1967
2026-11-09,M02,0,7,1960
2026-11-10,M02,0,3,1957
2026-11-11,M02,0,7,1950
2026-11-12,M02,0,3,1947
2026-11-13,M02,0,4,1943
2026-11-14,M02,0,8,1935
2026-11-15,M02,0,9,1926
2026-11-16,M02,80,8,1998
2026-11-17,M02,0,9,1989
2026-11-18,M02,0,12,1977
2026-11-19,M02,0,3,1974
2026-11-20,M02,0,4,1970
2026-11-21,M02,0,12,1958
2026-11-22,M02,0,7,1951
2026-11-23,M02,0,9,1942
2026-11-24,M02,0,6,1936
2026-11-25,M02,0,3,1933
2026-11-26,M02,0,9,1924
2026-11-27,M02,0,13,1911
2026-11-28,M02,0,2,1909
2026-11-29,M02,0,6,1903
2026-11-30,M02,76,11,1968
2026-12-01,M02,0,6,1962
2026-12-02,M02,84,4,2042
2026-12-03,M02,0,2,2040
2026-12-04,M02,0,7,2033
2026-12-05,M02,0,7,2026
2026-12-06,M02,0,6,2020
2026-12-07,M02,0,7,2013
2026-12-08,M02,0,2,2011
2026-12-09,M02,0,4,2007
2026-12-10,M02,0,7,2000
2026-12-11,M02,0,5,1995
2026-12-12,M02,0,5,1990
2026-12-13,M02,0,7,1983
2026-12-14,M02,0,6,1977
2026-12-15,M02,0,6,1971
2026-12-16,M02,84,12,2043
2026-12-17,M02,0,6,2037
2026-12-18,M02,0,4,2033
2026-12-18,M02,0,4,2033
2026-12-19,M02,0,7,2026
2026-12-20,M02,0,3,2023
2026-12-21,M02,0,3,2020
2026-12-22,M02,0,7,2013
2026-12-23,M02,0,10,2003
2026-12-24,M02,0,5,1998
2026-12-25,M02,0,6,1992
2026-12-26,M02,0,9,1983
2026-12-27,M02,0,7,1976
2026-12-28,M02,0,6,1970
2026-12-29,M02,0,4,1966
2026-12-30,M02,77,4,2039
2026-12-31,M02,0,8,2031
2025-01-01,M03,0,9,641
2025-01-02,M03,0,9,632
2025-01-03,M03,110,8,734
2025-01-04,M03,0,9,725
2025-01-05,M03,0,7,718
2025-01-06,M03,0,4,714
2025-01-07,M03,0,7,707
2025-01-08,M03,0,7,700
2025-01-09,M03,0,8,692
2025-01-10,M03,0,10,682
2025-01-11,M03,0,6,676
2025-01-12,M03,0,6,670
2025-01-13,M03,0,5,665
2025-01-14,M03,0,7,658
2025-01-15,M03,0,6,652
2025-01-16,M03,0,5,647
2025-01-17,M03,92,6,733
2025-01-18,M03,0,7,726
2025-01-19,M03,0,9,717
2025-01-20,M03,0,13,704
2025-01-21,M03,0,14,690
2025-01-22,M03,0,7,683
2025-01-23,M03,0,9,674
2025-01-24,M03,0,6,668
2025-01-25,M03,0,12,656
2025-01-26,M03,0,7,649
2025-01-27,M03,0,7,642
2025-01-28,M03,0,5,637
2025-01-29,M03,0,4,633
2025-01-30,M03,0,6,627
2025-01-31,M03,116,7,736
2025-02-01,M03,0,8,728
2025-02-02,M03,0,7,721
2025-02-03,M03,113,10,824
2025-02-04,M03,0,9,815
2025-02-05,M03,0,5,810
2025-02-06,M03,0,6,804
2025-02-07,M03,0,9,795
2025-02-08,M03,0,5,790
2025-02-09,M03,0,3,787
2025-02-10,M03,0,7,780
2025-02-11,M03,0,7,773
2025-02-12,M03,0,6,767
2025-02-13,M03,0,9,758
2025-02-14,M03,0,8,750
2025-02-15,M03,0,7,743
2025-02-16,M03,0,11,732
2025-02-17,M03,105,7,830
2025-02-18,M03,0,9,821
2025-02-19,M03,0,2,819
2025-02-20,M03,0,11,808
2025-02-21,M03,0,6,802
2025-02-22,M03,0,6,796
2025-02-23,M03,0,4,792
2025-02-24,M03,0,9,783
2025-02-25,M03,0,6,777
2025-02-26,M03,0,5,772
2025-02-27,M03,0,7,765
2025-02-28,M03,0,7,758
2025-03-01,M03,0,15,743
2025-03-02,M03,0,6,737
2025-03-03,M03,110,9,838
2025-03-04,M03,0,8,830
2025-03-05,M03,0,7,823
2025-03-06,M03,0,5,818
2025-03-07,M03,0,7,811
2025-03-08,M03,0,7,804
2025-03-09,M03,0,7,797
2025-03-10,M03,0,5,792
2025-03-11,M03,0,6,786
2025-03-12,M03,0,6,780
2025-03-13,M03,0,10,770
2025-03-14,M03,0,11,759
2025-03-15,M03,0,8,751
2025-03-16,M03,0,5,746
2025-03-17,M03,111,7,850
2025-03-18,M03,0,10,840
2025-03-19,M03,0,6,834
2025-03-20,M03,0,3,831
2025-03-21,M03,0,3,828
2025-03-22,M03,0,4,824
2025-03-23,M03,0,9,815
2025-03-24,M03,0,5,810
2025-03-25,M03,0,9,801
2025-03-26,M03,0,8,793
2025-03-27,M03,0,8,785
2025-03-28,M03,0,8,777
2025-03-29,M03,0,6,771
2025-03-30,M03,0,4,767
2025-03-31,M03,120,7,880
2025-04-01,M03,0,5,875
2025-04-02,M03,0,7,868
2025-04-03,M03,84,12,940
2025-04-04,M03,0,2,938
2025-04-05,M03,0,12,926
2025-04-06,M03,0,4,922
2025-04-07,M03,0,10,912
2025-04-08,M03,0,7,905
2025-04-09,M03,0,7,898
2025-04-10,M03,0,6,892
2025-04-11,M03,0,5,887
2025-04-12,M03,0,5,882
2025-04-13,M03,0,9,873
2025-04-14,M03,0,8,865
2025-04-15,M03,0,4,861
2025-04-16,M03,0,7,854
2025-04-17,M03,90,6,938
2025-04-18,M03,0,2,936
2025-04-19,M03,0,5,931
2025-04-20,M03,0,8,923
2025-04-21,M03,0,12,911
2025-04-22,M03,0,7,904
2025-04-23,M03,0,4,900
2025-04-24,M03,0,9,891
2025-04-25,M03,0,5,886
2025-04-26,M03,0,6,880
2025-04-27,M03,0,9,871
2025-04-28,M03,0,4,867
2025-04-29,M03,0,7,860
2025-04-30,M03,0,7,853
2025-05-01,M03,0,7,846
2025-05-02,M03,0,8,838
2025-05-03,M03,122,4,956
2025-05-04,M03,0,8,948
2025-05-05,M03,0,4,944
2025-05-06,M03,0,6,938
2025-05-07,M03,0,5,933
2025-05-08,M03,0,9,924
2025-05-09,M03,0,11,913
2025-05-10,M03,0,6,907
2025-05-11,M03,0,6,901
2025-05-12,M03,0,6,895
2025-05-13,M03,0,6,889
2025-05-14,M03,0,8,881
2025-05-15,M03,0,7,874
2025-05-16,M03,0,3,871
2025-05-17,M03,104,5,970
2025-05-18,M03,0,4,966
2025-05-19,M03,0,7,959
2025-05-20,M03,0,10,949
2025-05-21,M03,0,4,945
2025-05-22,M03,0,7,938
2025-05-23,M03,0,8,930
2025-05-24,M03,0,5,925
2025-05-25,M03,0,11,914
2025-05-26,M03,0,5,909
2025-05-27,M03,0,2,907
2025-05-28,M03,0,5,902
2025-05-29,M03,0,16,886
2025-05-30,M03,0,7,879
2025-05-31,M03,92,5,966
2025-06-01,M03,0,4,962
2025-06-02,M03,0,8,954
2025-06-03,M03,98,5,1047
2025-06-04,M03,0,13,1034
2025-06-05,M03,0,3,1031
2025-06-06,M03,0,6,1025
2025-06-07,M03,0,8,1017
2025-06-08,M03,0,3,1014
2025-06-09,M03,0,7,1007
2025-06-10,M03,0,6,1001
2025-06-11,M03,0,5,996
2025-06-12,M03,0,4,992
2025-06-13,M03,0,7,985
2025-06-14,M03,0,10,975
2025-06-15,M03,0,12,963
2025-06-16,M03,0,7,956
2025-06-17,M03,106,8,1054
2025-06-18,M03,0,6,1048
2025-06-19,M03,0,5,1043
2025-06-20,M03,0,10,1033
2025-06-21,M03,0,6,1027
2025-06-22,M03,0,4,1023
2025-06-23,M03,0,4,1019
2025-06-24,M03,0,8,1011
2025-06-25,M03,0,8,1003
2025-06-26,M03,0,4,999
2025-06-27,M03,0,6,993
2025-06-28,M03,0,8,985
2025-06-29,M03,0,5,980
2025-06-30,M03,0,4,976
2025-07-01,M03,0,9,967
2025-07-02,M03,0,4,963
2025-07-03,M03,99,10,1052
2025-07-04,M03,0,8,1044
2025-07-05,M03,0,6,1038
2025-07-06,M03,0,6,1032
2025-07-07,M03,0,2,1030
2025-07-08,M03,0,11,1019
2025-07-09,M03,0,7,1012
2025-07-10,M03,0,16,996
2025-07-11,M03,0,9,987
2025-07-12,M03,0,8,979
2025-07-13,M03,0,5,974
2025-07-14,M03,0,12,962
2025-07-15,M03,0,5,957
2025-07-16,M03,0,7,950
2025-07-17,M03,96,12,1034
2025-07-18,M03,0,7,1027
2025-07-19,M03,0,8,1019
2025-07-20,M03,0,7,1012
2025-07-21,M03,0,7,1005
2025-07-22,M03,0,7,998
2025-07-23,M03,0,8,990
2025-07-24,M03,0,6,984
2025-07-25,M03,0,7,977
2025-07-26,M03,0,10,967
2025-07-27,M03,0,8,959
2025-07-28,M03,0,7,952
2025-07-29,M03,0,3,949
2025-07-30,M03,0,9,940
