id_facture,id_client,date_facture,date_echeance,date_encaissement,montant_ttc,montant_encaisse,conditions_paiement
300374,3504,2023-02-26,2023-03-13,2023-03-23,749865,749865,Comptant
300375,2069,2023-02-26,2023-03-13,2023-03-12,162580,162580,Comptant
300376,4216,2023-02-26,2023-03-13,2023-03-13,186335,186335,Comptant
300377,20903,2023-02-26,2023-03-13,2023-03-12,409885,409885,Comptant
300378,4090,2023-02-27,2023-03-14,,480555,0,Comptant
300379,17333,2023-02-26,2023-03-13,2023-03-12,542705,542705,Comptant
300380,18508,2023-02-28,2023-03-15,2023-03-12,1569245,1569245,Comptant
300381,15511,2023-02-28,2023-03-15,2023-03-10,102645,102645,Comptant
300382,5392,2023-02-26,2023-03-13,2023-03-08,961075,961075,Comptant
300383,1475,2023-02-28,2023-03-15,2023-03-14,966415,966415,Comptant
300384,6105,2023-02-28,2023-03-15,2023-03-14,990215,990215,Comptant
300385,7472,2023-03-01,2023-04-30,2023-04-28,598290,598290,60 j
300386,7504,2023-02-27,2023-03-14,2023-04-28,1164070,1164070,Comptant
300387,15239,2023-02-28,2023-03-15,2023-03-13,359560,359560,Comptant
300388,17963,2023-03-01,2023-03-16,2023-03-15,159980,159980,Comptant
300389,7635,2023-03-01,2023-03-16,2023-03-11,769515,769515,Comptant
300390,14700,2023-02-28,2023-04-29,2023-04-29,587390,587390,60 j
300391,10352,2023-03-01,2023-03-16,,658365,0,Comptant
300392,13711,2023-03-02,2023-04-01,2023-03-27,1290920,1290920,30 j
300393,20215,2023-02-28,2023-03-30,2023-03-27,1458320,1458320,30 j
300394,8298,2023-03-01,2023-03-16,2023-03-15,790685,790685,Comptant
300395,19550,2023-03-02,2023-05-01,2023-04-29,893155,893155,60 j
300396,23432,2023-03-01,2023-03-16,,1768860,0,Comptant
300397,15433,2023-03-03,2023-04-02,2023-04-01,1618290,1618290,30 j
300398,12636,2023-03-02,2023-05-01,2023-05-01,1746970,1746970,60 j
300399,21803,2023-03-02,2023-04-01,,1777185,0,30 j
300400,16508,2023-03-01,2023-03-31,2023-03-29,916505,916505,30 j
300401,7124,2023-03-02,2023-03-17,2023-03-12,384925,384925,Comptant
300402,10386,2023-03-03,2023-03-18,2023-03-18,257770,257770,Comptant
300403,13382,2023-03-02,2023-03-17,2023-03-22,1339305,1339305,Comptant
300404,11282,2023-03-04,2023-03-19,2023-03-18,1550200,1550200,Comptant
300405,3635,2023-03-03,2023-03-18,2023-03-18,291215,291215,Comptant
300406,5988,2023-03-04,2023-03-19,2023-03-14,497400,497400,Comptant
300407,18600,2023-03-03,2023-04-02,2023-04-01,1045320,1045320,30 j
300408,639,2023-03-04,2023-03-19,,1627135,0,Comptant
300409,2490,2023-03-02,2023-03-17,2023-04-06,1540015,1540015,Comptant
300410,22801,2023-03-03,2023-03-18,2023-03-13,650090,650090,Comptant
300411,1104,2023-03-05,2023-04-04,,790810,0,30 j
300412,15674,2023-03-04,2023-03-19,2023-03-19,565650,565650,Comptant
300413,5321,2023-03-05,2023-03-20,2023-03-18,1363050,1363050,Comptant
300414,1544,2023-03-04,2023-03-19,2023-03-17,1583735,1583735,Comptant
300415,17555,2023-03-04,2023-05-03,2023-05-01,1215785,1215785,60 j
300416,17354,2023-03-04,2023-03-19,2023-03-18,918250,918250,Comptant
300417,5098,2023-03-05,2023-03-20,2023-03-19,1179415,1179415,Comptant
300418,7375,2023-03-05,2023-04-04,2023-04-03,567770,567770,30 j
300419,3496,2023-03-04,2023-04-03,2023-04-01,313620,313620,30 j
300420,13048,2023-03-06,2023-04-05,2023-04-04,1253250,1253250,30 j
300421,11723,2023-03-06,2023-05-05,2023-04-30,658915,658915,60 j
300422,1800,2023-03-06,2023-03-21,2023-03-18,758495,758495,Comptant
300423,6199,2023-03-06,2023-03-21,2023-03-16,188240,188240,Comptant
300424,13363,2023-03-06,2023-04-05,2023-04-10,1659380,1659380,30 j
300425,15890,2023-03-07,2023-03-22,2023-03-17,1786415,1786415,Comptant
300426,12051,2023-03-07,2023-04-06,2023-04-11,719710,719710,30 j
300427,16399,2023-03-06,2023-03-21,,759095,0,Comptant
300428,8907,2023-03-06,2023-03-21,,1736125,0,Comptant
300429,23275,2023-03-05,2023-03-20,2023-03-15,699505,699505,Comptant
300430,17760,2023-03-06,2023-03-21,,734735,0,Comptant
300431,7868,2023-03-08,2023-05-07,2023-05-05,1429565,1429565,60 j
300432,22113,2023-03-08,2023-04-07,2023-04-07,352305,352305,30 j
300433,23660,2023-03-06,2023-03-21,2023-03-19,1325500,1325500,Comptant
300434,17078,2023-03-08,2023-03-23,2023-03-20,1191950,1191950,Comptant
300435,487,2023-03-08,2023-04-07,2023-04-02,995220,995220,30 j
300436,11203,2023-03-06,2023-03-21,2023-03-19,1577790,1577790,Comptant
300437,14768,2023-03-08,2023-04-07,2023-05-22,765730,765730,30 j
300438,4923,2023-03-09,2023-03-24,2023-03-19,1130915,1130915,Comptant
300439,22889,2023-03-07,2023-03-22,2023-03-20,899215,899215,Comptant
300440,20545,2023-03-08,2023-03-23,2023-03-23,1418100,1418100,Comptant
300441,2061,2023-03-08,2023-03-23,2023-03-22,1412730,1412730,Comptant
300442,8999,2023-03-08,2023-03-23,2023-03-23,1095745,1095745,Comptant
300443,4547,2023-03-08,2023-04-07,2023-04-17,1682125,1682125,30 j
300444,7853,2023-03-08,2023-03-23,,356730,0,Comptant
300445,9784,2023-03-09,2023-03-24,2023-03-21,465380,465380,Comptant
300446,2068,2023-03-10,2023-04-09,2023-04-04,357890,357890,30 j
300447,9249,2023-03-10,2023-03-25,2023-03-26,971050,971050,Comptant
300448,6325,2023-03-09,2023-04-08,2023-04-05,579275,579275,30 j
300449,1699,2023-03-09,2023-04-08,,652770,0,30 j
300450,19008,2023-03-09,2023-04-08,2023-04-28,385150,385150,30 j
300451,7081,2023-03-11,2023-05-10,2023-05-15,1001785,1001785,60 j
300452,6719,2023-03-11,2023-03-26,2023-03-28,1642380,1642380,Comptant
300453,3341,2023-03-09,2023-04-08,2023-04-08,1639285,1639285,30 j
300454,8769,2023-03-10,2023-04-09,2023-04-09,547330,547330,30 j
300455,14302,2023-03-09,2023-03-24,,598160,0,Comptant
300456,18884,2023-03-10,2023-03-25,2023-03-24,1792715,1792715,Comptant
300457,15933,2023-03-09,2023-03-24,2023-03-21,1610960,1610960,Comptant
300458,8941,2023-03-10,2023-03-25,,375380,0,Comptant
300459,11348,2023-03-12,2023-03-27,,714005,0,Comptant
300460,9557,2023-03-10,2023-05-09,2023-05-04,1305435,1305435,60 j
300461,1195,2023-03-12,2023-03-27,2023-03-26,617540,617540,Comptant
300462,11756,2023-03-10,2023-04-09,2023-04-06,354780,354780,30 j
300463,16214,2023-03-12,2023-05-11,2023-05-06,1003895,1003895,60 j
300464,12564,2023-03-11,2023-04-10,2023-04-07,1724515,1724515,30 j
300465,18315,2023-03-11,2023-03-26,2023-03-24,1262075,1262075,Comptant
300466,7486,2023-03-11,2023-03-26,2023-03-28,154210,154210,Comptant
300467,19790,2023-03-13,2023-04-12,2023-04-10,1105965,1105965,30 j
300468,23857,2023-03-12,2023-03-27,2023-04-01,188490,188490,Comptant
300469,15051,2023-03-11,2023-03-26,2023-03-26,1192650,1192650,Comptant
300470,16244,2023-03-13,2023-03-28,2023-03-23,1673520,1673520,Comptant
300471,8335,2023-03-14,2023-04-13,2023-04-12,1299400,1299400,30 j
300472,17747,2023-03-14,2023-03-29,2023-03-29,629485,629485,Comptant
300473,15198,2023-03-13,2023-03-28,2023-03-28,864110,864110,Comptant
300474,11711,2023-03-13,2023-03-28,2023-03-23,951215,951215,Comptant
300475,22207,2023-03-12,2023-03-27,2023-03-25,1123875,1123875,Comptant
300476,4768,2023-03-12,2023-05-11,2023-05-06,237135,237135,60 j
300477,19627,2023-03-14,2023-05-13,2023-05-12,374220,374220,60 j
300478,15450,2023-03-13,2023-05-12,2023-05-17,842080,842080,60 j
300479,4470,2023-03-15,2023-04-14,2023-04-14,1059385,1059385,30 j
300480,2530,2023-03-15,2023-03-30,2023-03-28,672690,672690,Comptant
300481,21870,2023-03-13,2023-04-12,2023-04-09,969660,969660,30 j
300482,20771,2023-03-13,2023-03-28,2023-03-25,1236775,1236775,Comptant
300483,4913,2023-03-15,2023-04-14,2023-04-14,370230,370230,30 j
300484,8610,2023-03-16,2023-03-31,,1735265,0,Comptant
300485,16659,2023-03-16,2023-04-15,2023-04-10,738795,738795,30 j
300486,2783,2023-03-16,2023-03-31,2023-03-31,675915,675915,Comptant
300487,15899,2023-03-15,2023-05-14,2023-05-12,1594460,1594460,60 j
300488,10972,2023-03-16,2023-03-31,2023-03-29,1445485,1445485,Comptant
300489,2212,2023-03-15,2023-04-14,,1456395,0,30 j
300490,9960,2023-03-16,2023-03-31,2023-05-15,361550,361550,Comptant
300491,2398,2023-03-17,2023-04-01,2023-03-30,179175,179175,Comptant
300492,8317,2023-03-16,2023-04-15,2023-04-13,1319890,1319890,30 j
300493,20479,2023-03-17,2023-04-01,,1417635,0,Comptant
300494,12128,2023-03-15,2023-03-30,2023-03-27,1503420,1503420,Comptant
300495,12605,2023-03-15,2023-03-30,2023-03-25,575890,575890,Comptant
300496,6361,2023-03-16,2023-04-15,2023-04-15,159580,159580,30 j
300497,3623,2023-03-17,2023-04-01,2023-04-01,406120,406120,Comptant
300498,6515,2023-03-16,2023-04-15,2023-04-14,1552795,1552795,30 j
300499,4663,2023-03-17,2023-05-16,,345660,0,60 j
300500,4825,2023-03-18,2023-04-02,2023-04-07,1049585,1049585,Comptant
300501,227,2023-03-16,2023-05-15,2023-05-13,486570,486570,60 j
300502,11086,2023-03-16,2023-03-31,2023-03-30,149070,149070,Comptant
300503,12146,2023-03-18,2023-04-02,2023-04-12,1341310,1341310,Comptant
300504,22830,2023-03-18,2023-04-02,2023-04-04,642345,642345,Comptant
300505,9456,2023-03-18,2023-04-02,2023-04-01,1579470,1579470,Comptant
300506,14429,2023-03-19,2023-04-03,2023-03-29,373060,373060,Comptant
300507,23019,2023-03-19,2023-04-03,2023-03-31,1507990,1507990,Comptant
300508,20120,2023-03-17,2023-04-01,2023-03-27,445360,445360,Comptant
300509,17525,2023-03-18,2023-04-02,2023-03-28,1163210,1163210,Comptant
300510,19182,2023-03-18,2023-04-02,2023-03-30,388545,388545,Comptant
300511,19085,2023-03-20,2023-04-19,2023-04-14,768430,768430,30 j
300512,14552,2023-03-20,2023-04-19,2023-04-19,172965,172965,30 j
300513,5511,2023-03-18,2023-05-17,2023-05-15,446065,446065,60 j
300514,16730,2023-03-18,2023-04-02,2023-04-12,1605920,1605920,Comptant
300515,14360,2023-03-20,2023-04-04,2023-04-03,822165,822165,Comptant
300516,21258,2023-03-18,2023-04-02,2023-04-02,188000,188000,Comptant
300517,23776,2023-03-20,2023-04-19,2023-04-17,1232805,1232805,30 j
300518,17569,2023-03-19,2023-04-18,2023-04-17,998850,998850,30 j
300519,2253,2023-03-21,2023-05-20,2023-05-25,376915,376915,60 j
300520,14053,2023-03-20,2023-04-19,2023-04-17,1779035,1779035,30 j
300521,14571,2023-03-20,2023-04-04,2023-04-02,1446570,1446570,Comptant
300522,4221,2023-03-21,2023-04-20,2023-04-20,130095,130095,30 j
300523,3892,2023-03-21,2023-04-05,2023-03-31,435020,435020,Comptant
300524,6838,2023-03-19,2023-04-18,2023-04-13,342560,342560,30 j
300525,6742,2023-03-20,2023-04-04,2023-04-02,223250,223250,Comptant
300526,5866,2023-03-21,2023-04-05,,989935,0,Comptant
300527,22224,2023-03-21,2023-04-20,2023-04-19,1443435,1443435,30 j
300528,4996,2023-03-20,2023-04-19,,1700875,0,30 j
300529,23009,2023-03-22,2023-04-21,2023-04-18,996465,996465,30 j
300530,3641,2023-03-20,2023-04-04,2023-04-01,1385715,1385715,Comptant
300531,2272,2023-03-21,2023-04-05,2023-03-31,1012225,1012225,Comptant
300532,907,2023-03-22,2023-04-06,2023-04-01,548660,548660,Comptant
300533,12958,2023-03-22,2023-04-06,2023-04-06,501060,501060,Comptant
300534,1318,2023-03-21,2023-05-20,,249425,0,60 j
300535,762,2023-03-22,2023-04-21,2023-04-20,1660830,1660830,30 j
300536,2998,2023-03-22,2023-04-06,2023-04-06,1588330,1588330,Comptant
300537,15574,2023-03-22,2023-04-21,2023-04-20,222250,222250,30 j
300538,7509,2023-03-23,2023-04-07,2023-04-02,1377240,1377240,Comptant
300539,11318,2023-03-22,2023-05-21,2023-05-16,1201670,1201670,60 j
300540,11590,2023-03-24,2023-05-23,2023-05-21,186830,186830,60 j
300541,12942,2023-03-24,2023-04-08,2023-04-08,280690,280690,Comptant
300542,15632,2023-03-24,2023-04-08,2023-04-06,395150,395150,Comptant
300543,18502,2023-03-24,2023-04-23,2023-05-03,1146275,1146275,30 j
300544,2245,2023-03-22,2023-04-06,2023-04-05,1201175,1201175,Comptant
300545,6807,2023-03-25,2023-04-24,2023-04-19,766785,766785,30 j
300546,4711,2023-03-25,2023-05-24,2023-05-25,636435,636435,60 j
300547,14832,2023-03-23,2023-04-22,2023-04-17,883960,883960,30 j
300548,15605,2023-03-23,2023-04-22,2023-04-20,1291495,1291495,30 j
300549,12776,2023-03-24,2023-04-08,2023-05-23,1630060,1630060,Comptant
300550,2912,2023-03-25,2023-04-09,2023-04-08,433735,433735,Comptant
300551,2827,2023-03-23,2023-05-22,2023-05-19,488165,488165,60 j
300552,16835,2023-03-25,2023-04-09,2023-04-04,283030,283030,Comptant
300553,11454,2023-03-24,2023-04-08,2023-04-08,1599420,1599420,Comptant
300554,10370,2023-03-24,2023-04-08,2023-04-05,1519915,1519915,Comptant
300555,1698,2023-03-25,2023-04-24,2023-04-22,140660,140660,30 j
300556,21151,2023-03-26,2023-04-25,2023-04-24,969075,969075,30 j
300557,15735,2023-03-26,2023-04-25,2023-04-24,572570,572570,30 j
300558,338,2023-03-26,2023-04-10,,1689220,0,Comptant
300559,3745,2023-03-27,2023-04-11,2023-04-08,346230,346230,Comptant
300560,14846,2023-03-27,2023-04-26,2023-04-25,1372675,1372675,30 j
300561,6004,2023-03-25,2023-04-24,2023-04-23,1116670,1116670,30 j
300562,19284,2023-03-25,2023-05-24,2023-05-22,1065915,1065915,60 j
300563,5775,2023-03-25,2023-04-09,2023-04-08,145470,145470,Comptant
300564,16397,2023-03-27,2023-04-11,2023-04-11,989725,989725,Comptant
300565,8713,2023-03-27,2023-04-26,2023-04-28,706775,706775,30 j
300566,2438,2023-03-27,2023-04-26,2023-04-26,560110,560110,30 j
300567,5674,2023-03-27,2023-04-11,2023-04-08,899935,899935,Comptant
300568,11766,2023-03-27,2023-04-11,,1339585,0,Comptant
300569,7821,2023-03-27,2023-04-11,2023-04-09,1784660,1784660,Comptant
300570,3891,2023-03-26,2023-04-25,2023-04-24,1291915,1291915,30 j
300571,9664,2023-03-26,2023-04-25,2023-04-20,852075,852075,30 j
300572,2422,2023-03-27,2023-04-11,2023-04-06,476415,476415,Comptant
300573,10755,2023-03-29,2023-04-28,2023-04-27,863050,863050,30 j
300574,12653,2023-03-27,2023-05-26,2023-05-26,1454845,1454845,60 j
300575,8188,2023-03-28,2023-04-12,2023-04-09,763065,763065,Comptant
300576,8400,2023-03-27,2023-04-26,,1728480,0,30 j
300577,16604,2023-03-27,2023-04-26,2023-04-21,1030605,1030605,30 j
300578,16568,2023-03-28,2023-04-12,2023-04-10,1186935,1186935,Comptant
300579,1603,2023-03-30,2023-04-29,2023-04-24,1400295,1400295,30 j
300580,13352,2023-03-30,2023-04-14,2023-04-15,1605670,1605670,Comptant
300581,1730,2023-03-28,2023-04-12,2023-04-11,1325180,1325180,Comptant
300582,3258,2023-03-29,2023-05-28,2023-05-26,805050,805050,60 j
300583,8093,2023-03-29,2023-04-13,2023-04-18,1795790,1795790,Comptant
300584,20062,2023-03-29,2023-04-13,2023-04-10,172665,172665,Comptant
300585,8006,2023-03-30,2023-04-14,,712460,0,Comptant
300586,8284,2023-03-31,2023-04-15,,822985,0,Comptant
300587,21724,2023-03-30,2023-04-14,2023-04-13,172340,172340,Comptant
300588,9084,2023-03-30,2023-04-14,2023-04-12,1099650,1099650,Comptant
300589,6002,2023-03-29,2023-04-28,2023-04-25,508760,508760,30 j
300590,16950,2023-03-29,2023-04-13,2023-04-12,561720,561720,Comptant
300591,23752,2023-03-29,2023-04-13,,1106095,0,Comptant
300592,2131,2023-03-30,2023-04-29,2023-04-24,747195,747195,30 j
300593,11838,2023-04-01,2023-05-01,,460930,0,30 j
300594,18970,2023-03-31,2023-05-30,,564260,0,60 j
300595,16047,2023-03-30,2023-04-14,2023-04-14,374200,374200,Comptant
300596,1720,2023-04-01,2023-05-01,,1024215,0,30 j
300597,9558,2023-04-01,2023-04-16,,1126285,0,Comptant
300598,19608,2023-03-30,2023-04-14,2023-04-11,465490,465490,Comptant
300599,13228,2023-04-02,2023-04-17,2023-04-16,145250,145250,Comptant
300600,187,2023-03-31,2023-04-15,,1529040,0,Comptant
300601,22329,2023-04-01,2023-04-16,2023-04-16,423060,423060,Comptant
300602,8348,2023-03-31,2023-04-30,2023-04-29,326040,326040,30 j
300603,5964,2023-04-02,2023-06-01,2023-05-27,1353570,1353570,60 j
300604,3903,2023-04-02,2023-05-02,2023-05-02,311025,311025,30 j
300605,2217,2023-04-02,2023-04-17,2023-04-19,104730,104730,Comptant
300606,17746,2023-04-03,2023-05-03,2023-04-30,159835,159835,30 j
300607,5898,2023-04-01,2023-05-01,2023-04-29,1699640,1699640,30 j
300608,22404,2023-04-01,2023-05-01,2023-04-26,918120,918120,30 j
300609,6794,2023-04-01,2023-05-01,2023-04-26,1530435,1530435,30 j
300610,10114,2023-04-02,2023-05-02,2023-05-01,1773125,1773125,30 j
300611,5155,2023-04-02,2023-04-17,2023-04-12,1684895,1684895,Comptant
300612,18184,2023-04-02,2023-04-17,2023-04-17,554730,554730,Comptant
300613,8730,2023-04-04,2023-04-19,,624815,0,Comptant
300614,3384,2023-04-04,2023-05-04,2023-04-29,1674505,1674505,30 j
300615,22917,2023-04-04,2023-05-04,2023-05-04,159915,159915,30 j
300616,21403,2023-04-04,2023-05-04,2023-05-04,1357755,1357755,30 j
300617,21880,2023-04-03,2023-04-18,2023-04-15,1281670,1281670,Comptant
300618,15792,2023-04-04,2023-06-03,2023-05-29,1043005,1043005,60 j
300619,21319,2023-04-03,2023-04-18,2023-05-08,1508390,1508390,Comptant
300620,16355,2023-04-05,2023-05-05,2023-04-30,97405,97405,30 j
300621,3827,2023-04-05,2023-04-20,,207235,0,Comptant
300622,19753,2023-04-03,2023-04-18,2023-04-18,428200,428200,Comptant
300623,19510,2023-04-04,2023-04-19,2023-04-16,480890,480890,Comptant
300624,5521,2023-04-04,2023-05-04,2023-05-01,1098685,1098685,30 j
300625,11751,2023-04-05,2023-04-20,2023-04-20,526500,526500,Comptant
300626,14212,2023-04-04,2023-04-19,2023-04-16,60135,60135,Comptant
300627,18554,2023-04-06,2023-06-05,2023-06-02,1103215,1103215,60 j
300628,12506,2023-04-04,2023-05-04,,419015,0,30 j
300629,23680,2023-04-06,2023-04-21,2023-04-20,124820,124820,Comptant
300630,16332,2023-04-06,2023-04-21,2023-04-20,919045,919045,Comptant
300631,7695,2023-04-05,2023-04-20,2023-04-20,219005,219005,Comptant
300632,14674,2023-04-06,2023-04-21,2023-04-21,425130,425130,Comptant
300633,1984,2023-04-06,2023-04-21,2023-04-18,1569950,1569950,Comptant
300634,2212,2023-04-06,2023-05-06,2023-05-06,1207210,1207210,30 j
300635,23444,2023-04-07,2023-04-22,2023-04-19,918135,918135,Comptant
300636,12666,2023-04-06,2023-05-06,2023-05-01,1241825,1241825,30 j
300637,1894,2023-04-05,2023-05-05,,347710,0,30 j
300638,5208,2023-04-06,2023-06-05,2023-05-31,863620,863620,60 j
300639,13020,2023-04-06,2023-05-06,2023-05-08,1474815,1474815,30 j
300640,822,2023-04-08,2023-04-23,2023-04-22,569250,569250,Comptant
300641,13056,2023-04-06,2023-04-21,2023-04-22,1644600,1644600,Comptant
300642,20123,2023-04-07,2023-04-22,2023-05-12,331450,331450,Comptant
300643,4535,2023-04-07,2023-04-22,2023-04-22,469970,469970,Comptant
300644,16718,2023-04-08,2023-04-23,2023-04-20,741605,741605,Comptant
300645,8156,2023-04-08,2023-05-08,2023-05-03,1206345,1206345,30 j
300646,2230,2023-04-08,2023-04-23,,1542125,0,Comptant
300647,978,2023-04-07,2023-04-22,2023-04-19,260710,260710,Comptant
300648,2594,2023-04-09,2023-04-24,2023-04-21,797635,797635,Comptant
300649,3852,2023-04-09,2023-05-09,2023-05-06,1524125,1524125,30 j
300650,23562,2023-04-08,2023-05-08,2023-05-05,727985,727985,30 j
300651,3339,2023-04-07,2023-04-22,2023-05-02,107535,107535,Comptant
300652,17060,2023-04-09,2023-05-09,,843050,0,30 j
300653,4020,2023-04-10,2023-04-25,2023-05-05,527060,527060,Comptant
300654,17334,2023-04-10,2023-05-10,2023-05-07,1004720,1004720,30 j
300655,14700,2023-04-09,2023-06-08,2023-06-28,772125,772125,60 j
300656,15818,2023-04-08,2023-05-08,2023-05-03,795720,795720,30 j
300657,21,2023-04-08,2023-04-23,2023-04-20,1701680,1701680,Comptant
300658,10348,2023-04-09,2023-04-24,2023-04-23,518375,518375,Comptant
300659,11629,2023-04-10,2023-04-25,2023-05-05,1269030,1269030,Comptant
300660,16925,2023-04-11,2023-04-26,,858695,0,Comptant
300661,17513,2023-04-10,2023-04-25,2023-05-15,1130880,1130880,Comptant
300662,9274,2023-04-11,2023-05-11,2023-05-11,1676200,1676200,30 j
300663,5684,2023-04-11,2023-06-10,2023-06-09,1570995,1570995,60 j
300664,18674,2023-04-09,2023-06-08,2023-06-05,1139490,1139490,60 j
300665,13242,2023-04-10,2023-04-25,2023-04-25,816555,816555,Comptant
300666,2301,2023-04-12,2023-05-12,2023-05-12,1514320,1514320,30 j
300667,8225,2023-04-12,2023-04-27,2023-05-07,101315,101315,Comptant
300668,14329,2023-04-10,2023-05-10,,1661275,0,30 j
300669,9117,2023-04-12,2023-04-27,2023-04-27,1712095,1712095,Comptant
300670,21546,2023-04-10,2023-04-25,2023-04-26,1737820,1737820,Comptant
300671,21358,2023-04-10,2023-05-10,2023-05-08,75230,75230,30 j
300672,11405,2023-04-11,2023-04-26,,74025,0,Comptant
300673,2210,2023-04-12,2023-06-11,2023-06-08,1028660,1028660,60 j
300674,22287,2023-04-13,2023-05-13,2023-05-08,1156770,1156770,30 j
300675,8926,2023-04-13,2023-04-28,2023-04-28,579865,579865,Comptant
300676,3558,2023-04-13,2023-05-13,2023-05-14,507325,507325,30 j
300677,7532,2023-04-13,2023-04-28,2023-04-28,680960,680960,Comptant
300678,21453,2023-04-11,2023-04-26,2023-04-28,1085195,1085195,Comptant
300679,13769,2023-04-13,2023-04-28,2023-04-25,222200,222200,Comptant
300680,6648,2023-04-13,2023-04-28,2023-04-28,1138000,1138000,Comptant
300681,7771,2023-04-13,2023-04-28,,1566305,0,Comptant
300682,12760,2023-04-14,2023-04-29,,163935,0,Comptant
300683,6047,2023-04-13,2023-04-28,2023-04-26,1409880,1409880,Comptant
300684,3799,2023-04-12,2023-04-27,2023-04-24,1211765,1211765,Comptant
300685,7418,2023-04-14,2023-05-14,2023-05-12,970740,970740,30 j
300686,8512,2023-04-13,2023-04-28,2023-04-28,382980,382980,Comptant
300687,12496,2023-04-13,2023-06-12,,1005925,0,60 j
300688,20876,2023-04-15,2023-04-30,2023-04-28,417105,417105,Comptant
