id_produit,mois,entrees_unites,stock_moyen_unites,couverture_mois
85,2024-12,143,162,1.09
85,2025-01,104,115,1.03
85,2025-02,152,153,0.97
85,2025-03,180,175,0.93
85,2025-04,158,155,1.09
85,2025-05,168,188,1.03
85,2025-06,107,107,0.97
85,2025-07,145,128,0.93
85,2025-08,79,96,1.09
85,2025-09,184,177,1.03
85,2025-10,150,134,0.97
85,2025-11,102,98,0.93
85,2025-12,98,108,1.09
85,2026-01,70,79,1.03
85,2026-02,142,131,0.97
85,2026-03,226,193,0.93
85,2026-04,205,214,1.09
85,2026-05,203,211,1.03
85,2026-06,146,128,0.97
85,2026-07,122,103,0.93
85,2026-08,156,157,1.09
86,2023-01,97,86,0.95
86,2023-02,85,76,0.90
86,2023-03,179,157,0.85
86,2023-04,192,212,1.00
86,2023-05,86,88,0.95
86,2023-06,63,54,0.90
86,2023-07,100,79,0.85
86,2023-08,90,93,1.00
86,2023-09,172,165,0.95
86,2023-10,179,155,0.90
86,2023-11,90,84,0.85
86,2023-12,107,118,1.00
86,2024-01,136,117,0.95
86,2024-02,90,90,0.90
86,2024-03,106,81,0.85
86,2024-04,194,179,1.00
86,2024-05,77,78,0.95
86,2024-06,163,131,0.90
86,2024-07,76,62,0.85
86,2024-08,93,102,1.00
86,2024-09,145,127,0.95
86,2024-10,175,144,0.90
86,2024-11,137,130,0.85
86,2024-12,127,142,1.00
86,2025-01,76,77,0.95
86,2025-02,89,76,0.90
86,2025-03,76,68,0.85
86,2025-04,132,134,1.00
86,2025-05,86,84,0.95
86,2025-06,119,118,0.90
86,2025-07,73,65,0.85
86,2025-08,137,124,1.00
86,2025-09,156,144,0.95
86,2025-10,116,102,0.90
86,2025-11,172,133,0.85
86,2025-12,111,101,1.00
86,2026-01,179,161,0.95
86,2026-02,186,188,0.90
86,2026-03,143,115,0.85
86,2026-04,117,127,1.00
86,2026-05,137,147,0.95
86,2026-06,133,132,0.90
86,2026-07,90,80,0.85
86,2026-08,136,148,1.00
87,2023-01,85,77,0.88
87,2023-02,122,98,0.83
87,2023-03,91,72,0.79
87,2023-04,222,186,0.93
87,2023-05,116,95,0.88
87,2023-06,114,90,0.83
87,2023-07,80,61,0.79
87,2023-08,189,180,0.93
87,2023-09,84,70,0.88
87,2023-10,140,112,0.83
87,2023-11,225,172,0.79
87,2023-12,174,146,0.93
87,2024-01,99,79,0.88
87,2024-02,68,54,0.83
87,2024-03,153,127,0.79
87,2024-04,134,137,0.93
87,2024-05,88,88,0.88
87,2024-06,75,64,0.83
87,2024-07,229,171,0.79
87,2024-08,126,112,0.93
87,2024-09,88,75,0.88
87,2024-10,81,71,0.83
87,2024-11,125,107,0.79
87,2024-12,143,151,0.93
87,2025-01,130,128,0.88
87,2025-02,136,115,0.83
87,2025-03,190,148,0.79
87,2025-04,145,130,0.93
87,2025-05,172,137,0.88
87,2025-06,112,85,0.83
87,2025-07,127,95,0.79
87,2025-08,90,94,0.93
87,2025-09,115,111,0.88
87,2025-10,333,313,0.83
87,2025-11,108,92,0.79
87,2025-12,157,151,0.93
87,2026-01,132,107,0.88
87,2026-02,151,138,0.83
87,2026-03,109,98,0.79
87,2026-04,136,138,0.93
87,2026-05,210,168,0.88
87,2026-06,159,126,0.83
87,2026-07,201,176,0.79
87,2026-08,114,114,0.93
88,2023-01,64,132,2.05
88,2023-02,99,175,1.95
88,2023-03,172,313,1.85
88,2023-04,135,265,2.17
88,2023-05,93,197,2.05
88,2023-06,109,230,1.95
88,2023-07,86,159,1.85
88,2023-08,193,428,2.17
88,2023-09,190,390,2.05
88,2023-10,143,273,1.95
88,2023-11,153,302,1.85
88,2023-12,108,257,2.17
88,2024-01,162,358,2.05
88,2024-02,36,62,1.95
88,2024-03,129,224,1.85
88,2024-04,129,270,2.17
88,2024-05,70,156,2.05
88,2024-06,144,277,1.95
88,2024-07,99,167,1.85
88,2024-08,143,304,2.17
88,2024-09,147,306,2.05
88,2024-10,160,286,1.95
88,2024-11,114,215,1.85
88,2024-12,130,283,2.17
88,2025-01,150,325,2.05
88,2025-02,96,175,1.95
88,2025-03,169,281,1.85
88,2025-04,179,430,2.17
88,2025-05,217,425,2.05
88,2025-06,85,168,1.95
88,2025-07,50,98,1.85
88,2025-08,118,248,2.17
88,2025-09,117,257,2.05
88,2025-10,155,318,1.95
88,2025-11,225,422,1.85
88,2025-12,204,417,2.17
88,2026-01,143,275,2.05
88,2026-02,132,253,1.95
88,2026-03,244,407,1.85
88,2026-04,144,330,2.17
88,2026-05,189,429,2.05
88,2026-06,164,306,1.95
88,2026-07,54,102,1.85
88,2026-08,112,233,2.17
89,2023-01,129,168,1.37
89,2023-02,118,162,1.30
89,2023-03,198,231,1.23
89,2023-04,141,197,1.45
89,2023-05,70,92,1.37
89,2023-06,96,131,1.30
89,2023-07,107,137,1.23
89,2023-08,72,99,1.45
89,2023-09,252,366,1.37
89,2023-10,132,161,1.30
89,2023-11,180,209,1.23
89,2023-12,275,372,1.45
89,2024-01,162,205,1.37
89,2024-02,84,100,1.30
89,2024-03,210,233,1.23
89,2024-04,184,251,1.45
89,2024-05,137,185,1.37
89,2024-06,48,57,1.30
89,2024-07,115,148,1.23
89,2024-08,65,86,1.45
89,2024-09,164,221,1.37
89,2024-10,94,125,1.30
89,2024-11,149,169,1.23
89,2024-12,156,216,1.45
89,2025-01,131,173,1.37
89,2025-02,110,157,1.30
89,2025-03,138,194,1.23
89,2025-04,146,225,1.45
89,2025-05,127,192,1.37
89,2025-06,97,138,1.30
89,2025-07,123,172,1.23
89,2025-08,164,239,1.45
89,2025-09,158,208,1.37
89,2025-10,206,291,1.30
89,2025-11,135,162,1.23
89,2025-12,189,264,1.45
89,2026-01,154,196,1.37
89,2026-02,119,144,1.30
89,2026-03,189,214,1.23
89,2026-04,49,72,1.45
89,2026-05,105,162,1.37
89,2026-06,89,117,1.30
89,2026-07,80,101,1.23
89,2026-08,229,312,1.45
90,2023-01,142,158,1.23
90,2023-02,55,65,1.17
90,2023-03,179,206,1.11
90,2023-04,85,113,1.30
90,2023-05,93,129,1.23
90,2023-06,85,95,1.17
90,2023-07,47,57,1.11
90,2023-08,96,112,1.30
90,2023-09,50,69,1.23
90,2023-10,142,168,1.17
90,2023-11,109,116,1.11
90,2023-12,134,173,1.30
90,2024-01,110,133,1.23
90,2024-02,111,141,1.17
90,2024-03,212,239,1.11
90,2024-04,213,284,1.30
90,2024-05,81,90,1.23
90,2024-06,90,95,1.17
90,2024-07,104,119,1.11
90,2024-08,238,288,1.30
90,2024-09,119,141,1.23
90,2024-10,155,162,1.17
90,2024-11,196,242,1.11
90,2024-12,222,301,1.30
90,2025-01,126,173,1.23
90,2025-02,149,159,1.17
90,2025-03,245,277,1.11
90,2025-04,89,125,1.30
90,2025-05,79,88,1.23
90,2025-06,85,110,1.17
90,2025-07,71,74,1.11
90,2025-08,84,108,1.30
90,2025-09,127,153,1.23
90,2025-10,146,160,1.17
90,2025-11,143,151,1.11
90,2025-12,160,196,1.30
90,2026-01,129,173,1.23
90,2026-02,183,213,1.17
90,2026-03,211,216,1.11
90,2026-04,149,215,1.30
90,2026-05,139,180,1.23
90,2026-06,39,50,1.17
90,2026-07,168,170,1.11
90,2026-08,68,98,1.30
91,2023-01,131,113,0.95
91,2023-02,65,58,0.90
91,2023-03,71,55,0.85
91,2023-04,94,101,1.00
91,2023-05,145,151,0.95
91,2023-06,28,28,0.90
91,2023-07,51,42,0.85
91,2023-08,58,55,1.00
91,2023-09,108,98,0.95
91,2023-10,149,139,0.90
91,2023-11,168,162,0.85
91,2023-12,151,170,1.00
91,2024-01,96,96,0.95
91,2024-02,115,116,0.90
91,2024-03,210,163,0.85
91,2024-04,156,165,1.00
91,2024-05,141,124,0.95
91,2024-06,93,89,0.90
91,2024-07,117,108,0.85
91,2024-08,94,102,1.00
91,2024-09,130,131,0.95
91,2024-10,116,116,0.90
91,2024-11,185,145,0.85
91,2024-12,113,107,1.00
91,2025-01,124,116,0.95
91,2025-02,234,202,0.90
91,2025-03,218,167,0.85
91,2025-04,96,90,1.00
91,2025-05,80,68,0.95
91,2025-06,137,138,0.90
91,2025-07,55,49,0.85
91,2025-08,83,81,1.00
91,2025-09,255,217,0.95
91,2025-10,192,172,0.90
91,2025-11,168,140,0.85
91,2025-12,152,156,1.00
91,2026-01,174,162,0.95
91,2026-02,127,110,0.90
91,2026-03,231,195,0.85
91,2026-04,185,200,1.00
91,2026-05,95,82,0.95
91,2026-06,248,209,0.90
91,2026-07,150,122,0.85
91,2026-08,128,140,1.00
92,2023-01,57,47,0.88
92,2023-02,74,62,0.83
92,2023-03,72,52,0.79
92,2023-04,112,106,0.93
92,2023-05,171,153,0.88
92,2023-06,200,149,0.83
92,2023-07,69,56,0.79
92,2023-08,159,137,0.93
92,2023-09,99,95,0.88
92,2023-10,125,98,0.83
92,2023-11,168,136,0.79
92,2023-12,146,122,0.93
92,2024-01,108,100,0.88
92,2024-02,124,107,0.83
92,2024-03,251,202,0.79
92,2024-04,149,147,0.93
92,2024-05,84,84,0.88
92,2024-06,152,132,0.83
92,2024-07,78,69,0.79
92,2024-08,98,96,0.93
92,2024-09,104,88,0.88
92,2024-10,165,134,0.83
92,2024-11,158,125,0.79
92,2024-12,170,155,0.93
92,2025-01,119,98,0.88
92,2025-02,106,87,0.83
92,2025-03,240,192,0.79
92,2025-04,104,108,0.93
92,2025-05,150,132,0.88
92,2025-06,76,69,0.83
92,2025-07,160,140,0.79
92,2025-08,152,147,0.93
92,2025-09,165,130,0.88
92,2025-10,117,97,0.83
92,2025-11,152,125,0.79
92,2025-12,212,184,0.93
92,2026-01,166,136,0.88
92,2026-02,84,67,0.83
92,2026-03,202,163,0.79
92,2026-04,155,144,0.93
92,2026-05,150,144,0.88
92,2026-06,114,86,0.83
92,2026-07,70,62,0.79
92,2026-08,117,98,0.93
93,2023-01,117,102,0.95
93,2023-02,202,170,0.90
93,2023-03,158,141,0.85
93,2023-04,114,125,1.00
93,2023-05,108,104,0.95
93,2023-06,43,37,0.90
93,2023-07,44,39,0.85
93,2023-08,86,78,1.00
93,2023-09,51,50,0.95
93,2023-10,109,110,0.90
93,2023-11,210,177,0.85
93,2023-12,184,170,1.00
93,2024-01,190,162,0.95
93,2024-02,55,54,0.90
93,2024-03,112,91,0.85
93,2024-04,139,135,1.00
93,2024-05,116,103,0.95
93,2024-06,35,33,0.90
93,2024-07,101,83,0.85
93,2024-08,103,101,1.00
93,2024-09,110,94,0.95
93,2024-10,141,114,0.90
93,2024-11,175,138,0.85
93,2024-12,126,139,1.00
93,2025-01,298,267,0.95
93,2025-02,77,67,0.90
93,2025-03,110,92,0.85
93,2025-04,171,190,1.00
93,2025-05,109,117,0.95
93,2025-06,102,87,0.90
93,2025-07,79,66,0.85
93,2025-08,72,76,1.00
93,2025-09,92,86,0.95
93,2025-10,131,127,0.90
93,2025-11,175,156,0.85
93,2025-12,175,185,1.00
93,2026-01,114,120,0.95
93,2026-02,160,142,0.90
93,2026-03,104,99,0.85
93,2026-04,176,172,1.00
93,2026-05,177,164,0.95
93,2026-06,120,115,0.90
93,2026-07,111,89,0.85
93,2026-08,119,115,1.00
94,2023-01,102,100,0.88
94,2023-02,122,109,0.83
94,2023-03,151,109,0.79
94,2023-04,57,48,0.93
94,2023-05,179,151,0.88
94,2023-06,101,77,0.83
94,2023-07,64,52,0.79
94,2023-08,140,116,0.93
94,2023-09,105,100,0.88
94,2023-10,182,142,0.83
94,2023-11,111,87,0.79
94,2023-12,169,155,0.93
94,2024-01,122,109,0.88
94,2024-02,76,59,0.83
94,2024-03,135,120,0.79
94,2024-04,192,160,0.93
94,2024-05,151,136,0.88
94,2024-06,75,60,0.83
94,2024-07,97,83,0.79
94,2024-08,115,102,0.93
94,2024-09,102,102,0.88
94,2024-10,165,129,0.83
94,2024-11,66,52,0.79
94,2024-12,179,184,0.93
94,2025-01,70,63,0.88
94,2025-02,136,104,0.83
94,2025-03,128,106,0.79
94,2025-04,145,151,0.93
94,2025-05,127,126,0.88
94,2025-06,73,59,0.83
94,2025-07,83,66,0.79
94,2025-08,152,127,0.93
94,2025-09,71,63,0.88
94,2025-10,130,120,0.83
94,2025-11,137,101,0.79
94,2025-12,122,103,0.93
94,2026-01,194,173,0.88
94,2026-02,103,92,0.83
94,2026-03,135,102,0.79
94,2026-04,66,64,0.93
94,2026-05,141,114,0.88
94,2026-06,68,63,0.83
94,2026-07,103,88,0.79
94,2026-08,73,61,0.93
95,2023-01,223,505,2.05
95,2023-02,80,162,1.95
95,2023-03,158,261,1.85
95,2023-04,97,239,2.17
95,2023-05,172,366,2.05
95,2023-06,28,49,1.95
95,2023-07,105,200,1.85
95,2023-08,87,202,2.17
95,2023-09,75,152,2.05
95,2023-10,126,265,1.95
95,2023-11,111,215,1.85
95,2023-12,95,217,2.17
95,2024-01,82,183,2.05
95,2024-02,85,169,1.95
95,2024-03,118,235,1.85
95,2024-04,197,393,2.17
95,2024-05,81,183,2.05
95,2024-06,132,238,1.95
95,2024-07,66,135,1.85
95,2024-08,159,335,2.17
95,2024-09,73,142,2.05
95,2024-10,167,339,1.95
95,2024-11,210,439,1.85
95,2024-12,208,417,2.17
95,2025-01,117,249,2.05
95,2025-02,96,185,1.95
95,2025-03,185,372,1.85
95,2025-04,186,404,2.17
95,2025-05,129,279,2.05
95,2025-06,159,316,1.95
95,2025-07,113,235,1.85
95,2025-08,82,180,2.17
95,2025-09,131,296,2.05
95,2025-10,116,251,1.95
95,2025-11,111,217,1.85
95,2025-12,188,396,2.17
95,2026-01,184,376,2.05
95,2026-02,118,212,1.95
95,2026-03,226,391,1.85
95,2026-04,83,193,2.17
95,2026-05,138,257,2.05
95,2026-06,180,392,1.95
95,2026-07,87,169,1.85
95,2026-08,91,200,2.17
96,2023-01,44,81,1.76
96,2023-02,114,197,1.67
96,2023-03,99,162,1.59
96,2023-04,173,360,1.86
96,2023-05,96,181,1.76
96,2023-06,108,169,1.67
96,2023-07,55,95,1.59
96,2023-08,58,97,1.86
96,2023-09,65,106,1.76
96,2023-10,179,302,1.67
96,2023-11,132,189,1.59
96,2023-12,115,205,1.86
96,2024-01,177,291,1.76
96,2024-02,93,154,1.67
96,2024-03,83,124,1.59
96,2024-04,103,173,1.86
96,2024-05,143,278,1.76
96,2024-06,37,63,1.67
96,2024-07,85,124,1.59
96,2024-08,117,203,1.86
96,2024-09,161,266,1.76
96,2024-10,119,222,1.67
96,2024-11,121,173,1.59
96,2024-12,96,164,1.86
96,2025-01,127,225,1.76
96,2025-02,143,249,1.67
96,2025-03,247,394,1.59
96,2025-04,170,293,1.86
96,2025-05,109,176,1.76
96,2025-06,102,160,1.67
96,2025-07,32,46,1.59
96,2025-08,114,227,1.86
96,2025-09,187,319,1.76
96,2025-10,169,262,1.67
96,2025-11,192,317,1.59
96,2025-12,132,268,1.86
96,2026-01,116,227,1.76
96,2026-02,121,184,1.67
96,2026-03,167,243,1.59
96,2026-04,144,274,1.86
96,2026-05,89,157,1.76
96,2026-06,106,159,1.67
96,2026-07,87,154,1.59
96,2026-08,117,212,1.86
97,2023-01,127,197,1.54
97,2023-02,156,234,1.46
97,2023-03,255,338,1.39
97,2023-04,177,271,1.63
97,2023-05,160,233,1.54
97,2023-06,55,82,1.46
97,2023-07,66,89,1.39
97,2023-08,71,111,1.63
97,2023-09,96,163,1.54
97,2023-10,170,263,1.46
97,2023-11,126,161,1.39
97,2023-12,95,153,1.63
97,2024-01,92,146,1.54
97,2024-02,153,219,1.46
97,2024-03,166,261,1.39
97,2024-04,133,220,1.63
97,2024-05,102,174,1.54
97,2024-06,63,83,1.46
97,2024-07,85,114,1.39
97,2024-08,102,170,1.63
97,2024-09,105,170,1.54
97,2024-10,226,345,1.46
97,2024-11,109,151,1.39
97,2024-12,175,259,1.63
97,2025-01,88,143,1.54
97,2025-02,141,228,1.46
97,2025-03,112,151,1.39
97,2025-04,116,202,1.63
97,2025-05,224,316,1.54
97,2025-06,100,156,1.46
97,2025-07,58,86,1.39
97,2025-08,108,178,1.63
97,2025-09,97,160,1.54
97,2025-10,94,149,1.46
97,2025-11,120,150,1.39
97,2025-12,141,232,1.63
97,2026-01,199,311,1.54
97,2026-02,150,206,1.46
97,2026-03,217,303,1.39
97,2026-04,141,207,1.63
97,2026-05,95,153,1.54
97,2026-06,78,117,1.46
97,2026-07,119,150,1.39
97,2026-08,84,130,1.63
98,2023-01,77,114,1.37
98,2023-02,99,117,1.30
98,2023-03,196,233,1.23
98,2023-04,59,87,1.45
98,2023-05,60,79,1.37
98,2023-06,59,84,1.30
98,2023-07,112,126,1.23
98,2023-08,51,75,1.45
98,2023-09,76,107,1.37
98,2023-10,124,178,1.30
98,2023-11,103,130,1.23
98,2023-12,132,199,1.45
98,2024-01,179,253,1.37
98,2024-02,117,136,1.30
98,2024-03,129,174,1.23
98,2024-04,135,199,1.45
98,2024-05,168,247,1.37
98,2024-06,83,112,1.30
98,2024-07,159,195,1.23
98,2024-08,50,75,1.45
98,2024-09,120,151,1.37
98,2024-10,207,243,1.30
98,2024-11,118,153,1.23
98,2024-12,113,170,1.45
98,2025-01,169,255,1.37
98,2025-02,100,117,1.30
98,2025-03,179,214,1.23
98,2025-04,235,335,1.45
98,2025-05,122,160,1.37
98,2025-06,106,142,1.30
98,2025-07,118,154,1.23
98,2025-08,112,158,1.45
98,2025-09,150,212,1.37
98,2025-10,133,179,1.30
98,2025-11,154,196,1.23
98,2025-12,182,258,1.45
98,2026-01,147,181,1.37
98,2026-02,71,103,1.30
98,2026-03,204,260,1.23
98,2026-04,164,219,1.45
98,2026-05,88,137,1.37
98,2026-06,108,142,1.30
98,2026-07,108,125,1.23
98,2026-08,137,197,1.45
99,2023-01,62,113,1.76
99,2023-02,71,120,1.67
99,2023-03,101,176,1.59
99,2023-04,109,207,1.86
99,2023-05,187,356,1.76
99,2023-06,72,119,1.67
99,2023-07,113,183,1.59
99,2023-08,41,71,1.86
99,2023-09,53,104,1.76
99,2023-10,134,232,1.67
99,2023-11,119,170,1.59
99,2023-12,99,209,1.86
99,2024-01,209,382,1.76
99,2024-02,132,210,1.67
99,2024-03,224,330,1.59
99,2024-04,144,268,1.86
99,2024-05,89,176,1.76
99,2024-06,60,97,1.67
99,2024-07,53,92,1.59
99,2024-08,66,129,1.86
99,2024-09,105,171,1.76
99,2024-10,106,194,1.67
99,2024-11,131,210,1.59
99,2024-12,232,399,1.86
99,2025-01,87,153,1.76
99,2025-02,57,88,1.67
99,2025-03,239,400,1.59
99,2025-04,124,216,1.86
99,2025-05,119,215,1.76
99,2025-06,97,170,1.67
99,2025-07,99,144,1.59
99,2025-08,144,278,1.86
99,2025-09,122,197,1.76
99,2025-10,138,255,1.67
99,2025-11,292,432,1.59
99,2025-12,113,212,1.86
99,2026-01,180,306,1.76
99,2026-02,104,187,1.67
99,2026-03,127,225,1.59
99,2026-04,110,188,1.86
99,2026-05,91,144,1.76
99,2026-06,88,160,1.67
99,2026-07,123,178,1.59
99,2026-08,91,183,1.86
100,2023-01,54,79,1.54
100,2023-02,116,165,1.46
100,2023-03,162,228,1.39
100,2023-04,145,243,1.63
100,2023-05,115,186,1.54
100,2023-06,95,143,1.46
100,2023-07,59,81,1.39
100,2023-08,50,90,1.63
100,2023-09,163,254,1.54
100,2023-10,169,253,1.46
100,2023-11,155,228,1.39
100,2023-12,189,303,1.63
100,2024-01,139,200,1.54
100,2024-02,165,232,1.46
100,2024-03,169,236,1.39
100,2024-04,135,238,1.63
100,2024-05,88,146,1.54
100,2024-06,114,161,1.46
100,2024-07,54,85,1.39
100,2024-08,47,85,1.63
100,2024-09,132,197,1.54
100,2024-10,147,234,1.46
100,2024-11,124,193,1.39
100,2024-12,118,215,1.63
100,2025-01,149,253,1.54
100,2025-02,84,123,1.46
100,2025-03,112,175,1.39
100,2025-04,152,223,1.63
100,2025-05,187,299,1.54
100,2025-06,181,240,1.46
100,2025-07,57,82,1.39
100,2025-08,120,218,1.63
100,2025-09,74,122,1.54
100,2025-10,188,250,1.46
100,2025-11,119,168,1.39
100,2025-12,108,176,1.63
100,2026-01,226,361,1.54
100,2026-02,203,291,1.46
100,2026-03,281,390,1.39
100,2026-04,133,245,1.63
100,2026-05,185,270,1.54
100,2026-06,84,121,1.46
100,2026-07,137,190,1.39
100,2026-08,111,199,1.63
101,2023-01,95,128,1.23
101,2023-02,113,118,1.17
101,2023-03,109,110,1.11
101,2023-04,109,151,1.30
101,2023-05,33,43,1.23
101,2023-06,189,227,1.17
101,2023-07,127,134,1.11
101,2023-08,110,142,1.30
101,2023-09,83,104,1.23
101,2023-10,147,155,1.17
101,2023-11,200,200,1.11
101,2023-12,61,74,1.30
101,2024-01,169,228,1.23
101,2024-02,91,115,1.17
101,2024-03,112,122,1.11
101,2024-04,112,132,1.30
101,2024-05,123,150,1.23
101,2024-06,105,123,1.17
101,2024-07,83,88,1.11
101,2024-08,91,119,1.30
101,2024-09,117,153,1.23
101,2024-10,126,145,1.17
101,2024-11,135,158,1.11
101,2024-12,177,254,1.30
101,2025-01,80,100,1.23
101,2025-02,42,53,1.17
101,2025-03,146,150,1.11
101,2025-04,153,207,1.30
101,2025-05,154,181,1.23
101,2025-06,63,75,1.17
101,2025-07,56,66,1.11
101,2025-08,92,133,1.30
101,2025-09,89,104,1.23
101,2025-10,156,194,1.17
101,2025-11,158,164,1.11
101,2025-12,146,187,1.30
101,2026-01,128,142,1.23
101,2026-02,226,236,1.17
101,2026-03,148,173,1.11
101,2026-04,144,187,1.30
101,2026-05,113,131,1.23
101,2026-06,159,182,1.17
101,2026-07,85,91,1.11
101,2026-08,128,176,1.30
102,2023-01,84,85,1.12
102,2023-02,101,100,1.06
102,2023-03,255,233,1.01
102,2023-04,109,125,1.19
102,2023-05,61,71,1.12
102,2023-06,105,109,1.06
102,2023-07,29,29,1.01
102,2023-08,95,110,1.19
102,2023-09,182,210,1.12
102,2023-10,153,168,1.06
102,2023-11,119,131,1.01
102,2023-12,171,193,1.19
102,2024-01,64,75,1.12
102,2024-02,143,146,1.06
102,2024-03,150,157,1.01
102,2024-04,91,110,1.19
102,2024-05,128,136,1.12
102,2024-06,50,53,1.06
102,2024-07,86,81,1.01
102,2024-08,87,97,1.19
102,2024-09,87,110,1.12
102,2024-10,135,140,1.06
102,2024-11,227,220,1.01
102,2024-12,275,313,1.19
102,2025-01,179,198,1.12
102,2025-02,110,126,1.06
102,2025-03,220,204,1.01
102,2025-04,135,180,1.19
102,2025-05,75,91,1.12
102,2025-06,79,81,1.06
102,2025-07,54,51,1.01
102,2025-08,73,83,1.19
102,2025-09,154,179,1.12
102,2025-10,144,171,1.06
102,2025-11,190,188,1.01
102,2025-12,276,314,1.19
102,2026-01,96,100,1.12
102,2026-02,149,164,1.06
102,2026-03,247,262,1.01
102,2026-04,128,166,1.19
102,2026-05,99,102,1.12
102,2026-06,110,108,1.06
102,2026-07,156,168,1.01
102,2026-08,112,125,1.19
103,2023-01,92,181,1.76
103,2023-02,135,234,1.67
103,2023-03,100,149,1.59
103,2023-04,108,196,1.86
103,2023-05,94,183,1.76
103,2023-06,58,87,1.67
103,2023-07,89,141,1.59
103,2023-08,161,287,1.86
103,2023-09,47,88,1.76
103,2023-10,200,329,1.67
103,2023-11,156,225,1.59
103,2023-12,137,237,1.86
103,2024-01,156,261,1.76
103,2024-02,129,242,1.67
103,2024-03,108,165,1.59
103,2024-04,204,401,1.86
103,2024-05,161,275,1.76
103,2024-06,46,75,1.67
103,2024-07,91,143,1.59
103,2024-08,76,153,1.86
103,2024-09,137,264,1.76
103,2024-10,147,229,1.67
103,2024-11,138,225,1.59
103,2024-12,157,304,1.86
103,2025-01,122,227,1.76
103,2025-02,70,125,1.67
103,2025-03,168,290,1.59
103,2025-04,239,438,1.86
103,2025-05,143,236,1.76
103,2025-06,142,212,1.67
103,2025-07,148,216,1.59
103,2025-08,77,134,1.86
103,2025-09,142,269,1.76
103,2025-10,133,209,1.67
103,2025-11,164,283,1.59
103,2025-12,127,229,1.86
103,2026-01,131,215,1.76
103,2026-02,73,114,1.67
103,2026-03,221,321,1.59
103,2026-04,187,361,1.86
103,2026-05,144,250,1.76
103,2026-06,141,234,1.67
103,2026-07,73,105,1.59
103,2026-08,53,110,1.86
104,2023-01,151,222,1.54
104,2023-02,146,235,1.46
104,2023-03,88,119,1.39
104,2023-04,156,258,1.63
104,2023-05,83,133,1.54
104,2023-06,100,139,1.46
104,2023-07,58,86,1.39
104,2023-08,180,292,1.63
104,2023-09,122,186,1.54
104,2023-10,133,174,1.46
104,2023-11,125,190,1.39
104,2023-12,123,210,1.63
104,2024-01,94,156,1.54
104,2024-02,119,169,1.46
104,2024-03,124,185,1.39
104,2024-04,150,276,1.63
104,2024-05,51,82,1.54
104,2024-06,54,85,1.46
104,2024-07,85,119,1.39
104,2024-08,82,129,1.63
104,2024-09,129,200,1.54
104,2024-10,105,155,1.46
104,2024-11,154,228,1.39
104,2024-12,88,132,1.63
104,2025-01,62,97,1.54
104,2025-02,60,98,1.46
104,2025-03,140,206,1.39
104,2025-04,118,196,1.63
104,2025-05,120,173,1.54
104,2025-06,76,123,1.46
104,2025-07,55,76,1.39
104,2025-08,135,222,1.63
104,2025-09,132,205,1.54
104,2025-10,190,304,1.46
104,2025-11,191,257,1.39
104,2025-12,177,269,1.63
104,2026-01,232,321,1.54
104,2026-02,193,276,1.46
104,2026-03,233,360,1.39
104,2026-04,207,328,1.63
104,2026-05,140,207,1.54
104,2026-06,97,158,1.46
104,2026-07,97,125,1.39
104,2026-08,127,196,1.63
105,2023-01,96,92,1.03
105,2023-02,44,40,0.97
105,2023-03,123,114,0.93
105,2023-04,98,110,1.09
105,2023-05,78,86,1.03
105,2023-06,95,94,0.97
105,2023-07,59,61,0.93
105,2023-08,79,83,1.09
105,2023-09,147,139,1.03
105,2023-10,123,133,0.97
105,2023-11,87,79,0.93
105,2023-12,260,272,1.09
105,2024-01,79,76,1.03
105,2024-02,204,222,0.97
105,2024-03,85,74,0.93
105,2024-04,142,148,1.09
105,2024-05,69,69,1.03
105,2024-06,71,64,0.97
105,2024-07,92,87,0.93
105,2024-08,47,47,1.09
105,2024-09,175,161,1.03
105,2024-10,76,70,0.97
105,2024-11,190,180,0.93
105,2024-12,146,162,1.09
105,2025-01,69,73,1.03
105,2025-02,179,194,0.97
105,2025-03,128,121,0.93
105,2025-04,166,172,1.09
105,2025-05,131,146,1.03
105,2025-06,56,53,0.97
105,2025-07,45,44,0.93
105,2025-08,60,67,1.09
105,2025-09,147,137,1.03
105,2025-10,154,154,0.97
105,2025-11,112,105,0.93
105,2025-12,224,253,1.09
105,2026-01,79,84,1.03
105,2026-02,101,99,0.97
105,2026-03,154,128,0.93
105,2026-04,148,152,1.09
105,2026-05,185,189,1.03
105,2026-06,93,101,0.97
105,2026-07,151,137,0.93
105,2026-08,137,158,1.09
106,2023-01,70,67,0.95
106,2023-02,47,40,0.90
106,2023-03,166,138,0.85
106,2023-04,88,99,1.00
106,2023-05,103,101,0.95
106,2023-06,90,80,0.90
106,2023-07,82,78,0.85
106,2023-08,69,73,1.00
106,2023-09,223,208,0.95
106,2023-10,133,107,0.90
106,2023-11,157,151,0.85
106,2023-12,69,66,1.00
106,2024-01,98,90,0.95
106,2024-02,111,100,0.90
106,2024-03,128,100,0.85
106,2024-04,135,134,1.00
106,2024-05,139,143,0.95
106,2024-06,122,102,0.90
106,2024-07,103,80,0.85
106,2024-08,83,93,1.00
106,2024-09,85,80,0.95
106,2024-10,274,221,0.90
106,2024-11,83,77,0.85
106,2024-12,120,121,1.00
106,2025-01,147,132,0.95
106,2025-02,166,133,0.90
106,2025-03,150,135,0.85
106,2025-04,123,139,1.00
106,2025-05,58,51,0.95
106,2025-06,63,59,0.90
