id_vente,id_ticket,date_vente,heure,id_magasin,id_vendeur,id_client,id_produit,quantite,prix_unitaire_ht,taux_remise,montant_ht,montant_tva,montant_ttc,mode_paiement,canal,est_retour,poids_kg,mois,annee
232681,T03-230102-000099,2023-01-02,15:14,3,2,0,142,3,8500,0.0,25500,4590,30090,Espèces,Magasin,0,2.4,1,2023
236608,T03-230102-000099,2023-01-02,18:00,3,2,12624,145,4,8125,0.0,32500,5850,38350,Espèces,Magasin,0,3.76,1,2023
3999,T04-230102-000100,2023-01-02,11:19,4,18,0,9,7,5025,0.0,35175,6332,41507,Chèque,Magasin,0,272.86,1,2023
27565,T04-230102-000101,2023-01-02,11:21,4,18,14110,140,1,4300,0.0,4300,774,5074,Espèces,Magasin,0,0.49,1,2023
31342,T04-230102-000102,2023-01-02,07:45,4,18,0,55,5,7625,0.0,38125,6862,44987,Chèque,Magasin,0,3.75,1,2023
32780,T04-230102-000103,2023-01-02,16:59,4,13,21275,26,2,18325,0.0,36650,6597,43247,Créance 30 j,Magasin,0,4450.68,1,2023
38613,T04-230102-000104,2023-01-02,08:37,4,8,13297,17,6,925,0.04,5328,959,6287,Chèque,Magasin,0,9.66,1,2023
41516,T04-230102-000105,2023-01-02,17:33,4,18,4461,31,21,2150,0.0,45150,8127,53277,Espèces,Magasin,0,5.25,1,2023
41802,T04-230102-000106,2023-01-02,12:55,4,8,18477,27,6,14025,0.04,80784,14541,95325,Espèces,Magasin,0,10518.3,1,2023
63829,T04-230102-000107,2023-01-02,18:51,4,13,1028,53,3,4525,0.07,12625,2272,14897,Mobile Money,Magasin,0,4.44,1,2023
97131,T04-230102-000108,2023-01-02,12:21,4,13,3545,77,13,26275,0.07,317665,57180,374845,Virement,Téléphone,0,92.95,1,2023
144587,T04-230102-000109,2023-01-02,10:05,4,8,0,9,6,5000,0.0,30000,5400,35400,Espèces,Magasin,0,233.88,1,2023
144731,T04-230102-000110,2023-01-02,15:45,4,13,5545,150,1,4500,0.0,4500,810,5310,Espèces,Magasin,0,0.52,1,2023
145989,T04-230102-000111,2023-01-02,13:16,4,18,0,2,3,5475,0.0,16425,2956,19381,Espèces,Magasin,0,84.72,1,2023
155114,T04-230102-000112,2023-01-02,09:36,4,13,1008,7,18,3650,0.0,65700,11826,77526,Mobile Money,Magasin,0,595.08,1,2023
185284,T04-230102-000113,2023-01-02,17:40,4,3,6394,31,3,2075,0.0,6225,1120,7345,Espèces,Téléphone,0,0.75,1,2023
191112,T04-230102-000114,2023-01-02,08:02,4,8,1464,153,4,7425,0.0,29700,5346,35046,Espèces,Magasin,0,3.08,1,2023
217086,T04-230102-000115,2023-01-02,08:03,4,18,0,148,10,7325,0.0,73250,13185,86435,Mobile Money,Téléphone,0,7.5,1,2023
226123,T04-230102-000116,2023-01-02,08:56,4,3,4345,51,-2,6375,0.04,-12240,-2203,-14443,Espèces,Livraison,1,-1.38,1,2023
5742,T05-230102-000117,2023-01-02,10:03,5,9,12926,72,7,3950,0.03,26820,4828,31648,Mobile Money,Livraison,0,7.42,1,2023
8251,T05-230102-000117,2023-01-02,12:48,5,14,13558,9,19,5100,0.0,96900,17442,114342,Mobile Money,Magasin,0,740.62,1,2023
24133,T05-230102-000117,2023-01-02,07:25,5,14,9846,146,3,7875,0.0,23625,4252,27877,Mobile Money,Magasin,0,1.23,1,2023
33501,T05-230102-000118,2023-01-02,12:41,5,4,17032,51,3,6275,0.04,18072,3253,21325,Virement,Magasin,0,2.07,1,2023
41736,T05-230102-000118,2023-01-02,11:37,5,19,11044,89,2,8475,0.04,16272,2929,19201,Virement,Livraison,0,2.8,1,2023
78504,T05-230102-000118,2023-01-02,10:14,5,14,14476,32,7,1800,0.0,12600,2268,14868,Espèces,Livraison,0,3.71,1,2023
97615,T05-230102-000119,2023-01-02,11:42,5,4,12744,152,1,4025,0.0,4025,724,4749,Chèque,Magasin,0,0.49,1,2023
108047,T05-230102-000119,2023-01-02,11:41,5,4,1491,131,3,8975,0.0,26925,4846,31771,Virement,Magasin,0,51.48,1,2023
129312,T05-230102-000119,2023-01-02,16:11,5,9,0,12,5,5575,0.0,27875,5018,32893,Espèces,Livraison,0,281.45,1,2023
135697,T05-230102-000120,2023-01-02,08:37,5,9,965,57,3,6400,0.0,19200,3456,22656,Mobile Money,Magasin,0,2.04,1,2023
158348,T05-230102-000120,2023-01-02,07:32,5,4,15229,12,13,5575,0.0,72475,13046,85521,Chèque,Livraison,0,731.77,1,2023
188080,T05-230102-000120,2023-01-02,10:15,5,19,0,59,4,6950,0.0,27800,5004,32804,Espèces,Magasin,0,3.92,1,2023
198904,T05-230102-000121,2023-01-02,07:26,5,14,4302,26,2,18025,0.0,36050,6489,42539,Mobile Money,Magasin,0,4450.68,1,2023
221252,T05-230102-000121,2023-01-02,08:37,5,9,265,35,3,1725,0.0,5175,932,6107,Mobile Money,Magasin,0,0.69,1,2023
3504,T01-230103-000122,2023-01-03,14:11,1,10,3230,5,4,4500,0.04,17280,3110,20390,Mobile Money,Magasin,0,105.16,1,2023
6355,T01-230103-000122,2023-01-03,12:02,1,10,8811,103,3,14950,0.0,44850,8073,52923,Mobile Money,Magasin,0,5.46,1,2023
7682,T01-230103-000122,2023-01-03,16:26,1,10,926,132,1,13375,0.0,13375,2408,15 783 FCFA,Chèque,Magasin,0,11.85,1,2023
18369,T01-230103-000123,2023-01-03,17:55,1,20,19982,82,2,34275,0.04,65808,11845,77653,Espèces,Livraison,0,13.2,1,2023
18650,T01-230103-000123,2023-01-03,12:27,1,20,2382,27,8,14025,0.08,103224,18580,121804,Espèces,Magasin,0,14024.4,1,2023
19119,T01-230103-000123,2023-01-03,16:59,1,15,454,146,13,8000,0.0,104000,18720,122720,Chèque,Magasin,0,5.33,1,2023
25155,T01-230103-000124,2023-01-03,15:32,1,10,15982,18,12,925,0.04,10656,1918,12574,Espèces,Magasin,0,52.56,1,2023
34167,T01-230103-000124,2023-01-03,13:42,1,10,22616,23,13,22350,0.0,290550,52299,342849,Chèque,Livraison,0,18300.23,1,2023
34297,T01-230103-000124,2023-01-03,18:14,1,20,13459,152,2,4025,0.0,8050,1449,9499,Espèces,Magasin,0,0.98,1,2023
42651,T01-230103-000125,2023-01-03,14:18,1,5,16408,50,2,5325,0.04,10224,1840,12064,Espèces,Magasin,0,2.7,1,2023
44838,T01-230103-000125,2023-01-03,13:09,1,20,20096,28,5,20475,0.0,102375,18428,120803,Chèque,Magasin,0,5974.85,1,2023
49710,T01-230103-000125,2023-01-03,17:40,1,15,189,16,6,600,0.04,3456,622,4078,Mobile Money,Magasin,0,17.4,1,2023
50331,T01-230103-000126,2023-01-03,16:11,1,15,3665,43,4,8100,0.0,32400,5832,38232,Espèces,Magasin,0,4.6,1,2023
51604,T01-230103-000126,2023-01-03,13:58,1,10,20776,51,1,6300,0.0,6300,1134,7434,Chèque,Livraison,0,0.69,1,2023
53761,T01-230103-000126,2023-01-03,15:52,1,15,8514,115,2,2775,0.08,5106,919,6025,Virement,Magasin,0,3.14,1,2023
60601,T01-230103-000127,2023-01-03,11:32,1,5,5977,71,1,2875,0.04,2760,497,3257,Mobile Money,Magasin,0,0.69,1,2023
72985,T01-230103-000127,2023-01-03,08:44,1,10,12144,36,2,2300,0.04,4416,795,5211,Chèque,Livraison,0,0.88,1,2023
73757,T01-230103-000127,2023-01-03,15:03,1,20,2188,11,42,6125,0.04,246960,44453,291413,Mobile Money,Magasin,0,1997.52,1,2023
77655,T01-230103-000128,2023-01-03,12:00,1,20,17963,134,4,12050,0.0,48200,8676,56876,Créance 30 j,Magasin,0,73.6,1,2023
80832,T01-230103-000128,2023-01-03,13:26,1,10,15206,26,2,18400,0.0,36800,6624,43424,Espèces,Magasin,0,4450.68,1,2023
89138,T01-230103-000128,2023-01-03,07:16,1,10,20096,25,3,27175,0.0,81525,14674,96199,Espèces,Magasin,0,4618.83,1,2023
96983,T01-230103-000129,2023-01-03,13:20,1,20,0,131,8,9200,0.0,73600,13248,86848,Virement,Magasin,0,137.28,1,2023
108479,T01-230103-000129,2023-01-03,16:18,1,5,0,105,1,18950,0.0,18950,3411,22361,Chèque,Magasin,0,2.3,1,2023
109829,T01-230103-000129,2023-01-03,09:25,1,15,17798,152,4,4100,0.04,15744,2834,18578,Mobile Money,Livraison,0,1.96,1,2023
111559,T01-230103-000130,2023-01-03,17:35,1,5,13140,44,1,7500,0.08,6900,1242,8142,Mobile Money,Livraison,0,1.5,1,2023
111769,T01-230103-000130,2023-01-03,16:47,1,15,8041,48,2,9125,0.08,16790,3022,19812,Mobile Money,Magasin,0,3.2,1,2023
113132,T01-230103-000130,2023-01-03,09:45,1,15,10764,9,60,5200,0.0,312000,56160,368160,Virement,Magasin,0,2338.8,1,2023
117770,T01-230103-000131,2023-01-03,10:20,1,20,0,71,3,2975,0.0,8925,1606,10531,Chèque,Magasin,0,2.07,1,2023
124884,T01-230103-000131,2023-01-03,07:17,1,5,6836,30,12,1350,0.04,15552,2799,18351,Espèces,Magasin,0,4.92,1,2023
126930,T01-230103-000131,2023-01-03,16:45,1,5,12009,105,2,18750,0.04,36000,6480,42480,Espèces,Magasin,0,4.6,1,2023
133961,T01-230103-000132,2023-01-03,14:58,1,15,2533,14,2,1175,0.04,2256,406,2662,Espèces,Magasin,0,8.56,1,2023
135502,T01-230103-000132,2023-01-03,18:52,1,5,19649,105,5,18525,0.0,92625,16672,109297,Chèque,Magasin,0,11.5,1,2023
136629,T01-230103-000132,2023-01-03,12:49,1,20,14159,15,6,900,0.0,5400,972,6372,Mobile Money,Magasin,0,17.64,1,2023
139500,T01-230103-000133,2023-01-03,15:37,1,10,6941,100,2,16275,0.0,32550,5859,38409,Espèces,Magasin,0,4.76,1,2023
140992,T01-230103-000133,2023-01-03,07:17,1,20,17925,97,1,14750,0.0,14750,2655,17405,Mobile Money,Magasin,0,1.96,1,2023
142479,T01-230103-000133,2023-01-03,13:35,1,5,22595,8,9,5175,0.04,44712,8048,52760,Chèque,Magasin,0,609.12,1,2023
142617,T01-230103-000134,2023-01-03,11:57,1,5,17667,121,31,4400,0.04,130944,23570,154514,Mobile Money,Magasin,0,21.08,1,2023
144912,T01-230103-000134,2023-01-03,15:31,1,20,0,133,7,8350,0.0,58450,10521,68971,Chèque,Magasin,0,68.74,1,2023
155362,T01-230103-000134,2023-01-03,12:56,1,10,7093,78,2,27200,0.0,54400,9792,64192,Espèces,Livraison,0,10.82,1,2023
156789,T01-230103-000135,2023-01-03,14:36,1,15,11886,19,13,900,0.08,10764,1938,12702,Virement,Magasin,0,59.8,1,2023
167079,T01-230103-000135,2023-01-03,11:46,1,15,16281,35,1,1700,0.08,1564,282,1846,Espèces,Livraison,0,0.23,1,2023
170179,T01-230103-000135,2023-01-03,07:50,1,5,13529,52,3,5450,0.04,15696,2825,18521,Espèces,Magasin,0,2.04,1,2023
174310,T01-230103-000136,2023-01-03,18:01,1,5,21871,49,5,6875,0.0,34375,6188,40563,Espèces,Magasin,0,6.8,1,2023
188229,T01-230103-000136,2023-01-03,13:02,1,10,3624,123,4,3350,0.08,12328,2219,14547,Virement,Magasin,0,2.36,1,2023
196025,T01-230103-000136,2023-01-03,10:30,1,5,7545,21,1,975,0.0,975,176,1151,Espèces,Magasin,0,2.59,1,2023
199069,T01-230103-000137,2023-01-03,18:52,1,10,21335,38,2,1775,0.04,3408,613,4021,Virement,Magasin,0,1.16,1,2023
204657,T01-230103-000137,2023-01-03,18:03,1,5,8619,153,5,7100,0.0,35500,6390,41890,Virement,Livraison,0,3.85,1,2023
207049,T01-230103-000137,2023-01-03,14:53,1,5,9311,7,3,3675,0.08,10143,1826,11969,Chèque,Magasin,0,99.18,1,2023
207864,T01-230103-000138,2023-01-03,09:10,1,10,19098,22,2,575,0.0,1150,207,1357,Virement,Livraison,0,7.22,1,2023
216046,T01-230103-000138,2023-01-03,08:35,1,10,12324,24,6,22000,0.08,121440,21859,143299,Espèces,Livraison,0,6747.6,1,2023
216702,T01-230103-000138,2023-01-03,12:35,1,10,7176,49,9,7050,0.0,63450,11421,74871,Chèque,Magasin,0,12.24,1,2023
223275,T01-230103-000139,2023-01-03,16:20,1,10,20092,142,5,8450,0.0,42250,7605,49855,Mobile Money,Magasin,0,4.0,1,2023
223474,T01-230103-000139,2023-01-03,14:46,1,15,5780,5,12,4275,0.0,51300,9234,60534,Mobile Money,Magasin,0,315.48,1,2023
224556,T01-230103-000139,2023-01-03,14:15,1,15,0,100,3,16625,0.0,49875,8978,58853,Mobile Money,Magasin,0,7.14,1,2023
230785,T01-230103-000140,2023-01-03,13:28,1,20,25,56,1,4300,0.04,4128,743,4871,Chèque,Magasin,0,1.6,1,2023
236774,T01-230103-000140,2023-01-03,10:50,1,5,0,74,3,30175,0.0,90525,16294,106819,Virement,Magasin,0,24.15,1,2023
237149,T01-230103-000140,2023-01-03,14:16,1,10,15622,74,3,29550,0.0,88650,15957,104607,Créance 30 j,Magasin,0,24.15,1,2023
237906,T01-230103-000141,2023-01-03,07:12,1,10,11305,48,11,9125,0.0,100375,18068,118443,Chèque,Magasin,0,17.6,1,2023
238346,T01-230103-000141,2023-01-03,10:44,1,15,5544,104,14,16200,0.0,226800,40824,267624,Mobile Money,Magasin,0,28.84,1,2023
238360,T01-230103-000141,2023-01-03,09:50,1,20,0,132,4,13550,0.0,54200,9756,63956,Mobile Money,Magasin,0,47.4,1,2023
10366,T02-230103-000142,2023-01-03,15:06,2,16,1061,2,15,5425,0.0,81375,14648,96023,Créance 30 j,Magasin,0,423.6,1,2023
11578,T02-230103-000142,2023-01-03,11:11,2,16,6764,88,9,14400,0.0,129600,23328,152928,Virement,Livraison,0,12.06,1,2023
18522,T02-230103-000142,2023-01-03,16:30,2,11,22098,22,2,575,0.0,1150,207,1357,Mobile Money,Téléphone,0,7.22,1,2023
18566,T02-230103-000143,2023-01-03,08:31,2,6,15283,148,3,7200,0.04,20736,3732,24468,Espèces,Téléphone,0,2.25,1,2023
32485,T02-230103-000143,2023-01-03,14:58,2,6,1905,36,3,2225,0.08,6141,1105,7246,Créance 30 j,Magasin,0,1.32,1,2023
40990,T02-230103-000143,2023-01-03,08:12,2,21,0,51,2,6350,0.0,12700,2286,14986,Espèces,Magasin,0,1.38,1,2023
45899,T02-230103-000144,2023-01-03,10:17,2,21,14896,15,2,925,0.0,1850,333,2183,Espèces,Téléphone,0,5.88,1,2023
62714,T02-230103-000144,2023-01-03,10:42,2,1,17571,145,12,8100,0.04,93312,16796,110108,Mobile Money,Magasin,0,11.28,1,2023
71477,T02-230103-000144,2023-01-03,07:38,2,1,20953,133,22,8425,0.08,170522,30694,201216,Espèces,Magasin,0,216.04,1,2023
74784,T02-230103-000145,2023-01-03,11:26,2,16,0,152,2,4050,0.0,8100,1458,9558,Mobile Money,Livraison,0,0.98,1,2023
80368,T02-230103-000145,2023-01-03,11:37,2,21,18084,27,3,13425,0.08,37053,6670,43723,Chèque,Magasin,0,5259.15,1,2023
85996,T02-230103-000145,2023-01-03,11:22,2,11,0,129,11,15250,0.0,167750,30195,197945,Virement,Livraison,0,192.17,1,2023
86105,T02-230103-000146,2023-01-03,08:14,2,16,0,153,4,7400,0.0,29600,5328,34928,Espèces,Magasin,0,3.08,1,2023
86673,T02-230103-000146,2023-01-03,16:17,2,16,3739,21,6,975,0.04,5616,1011,6627,Espèces,Téléphone,0,15.54,1,2023
93123,T02-230103-000146,2023-01-03,17:36,2,1,12987,98,3,14150,0.0,42450,7641,50091,Virement,Téléphone,0,9.48,1,2023
96523,T02-230103-000147,2023-01-03,09:17,2,21,1169,1,3,5200,0.04,14976,2696,17 672 FCFA,Mobile Money,Magasin,0,99.51,1,2023
100631,T02-230103-000147,2023-01-03,09:37,2,6,13928,36,7,2250,0.04,15120,2722,17842,Virement,Magasin,0,3.08,1,2023
101428,T02-230103-000147,2023-01-03,07:10,2,1,20029,22,12,600,0.0,7200,1296,8496,Virement,Magasin,0,43.32,1,2023
101660,T02-230103-000148,2023-01-03,07:14,2,11,18355,134,4,11650,0.0,46600,8388,54988,Espèces,Magasin,0,73.6,1,2023
116343,T02-230103-000148,2023-01-03,17:22,2,1,0,151,11,5475,25.0,60225,10840,71065,Espèces,Magasin,0,6.38,1,2023
125330,T02-230103-000148,2023-01-03,17:52,2,6,22667,76,18,17400,0.0,313200,56376,369576,Mobile Money,Magasin,0,211.86,1,2023
126151,T02-230103-000149,2023-01-03,12:05,2,1,0,44,9,7400,0.0,66600,11988,78588,Mobile Money,Téléphone,0,13.5,1,2023
129063,T02-230103-000149,2023-01-03,08:45,2,1,0,130,4,19700,0.0,78800,14184,92984,Mobile Money,Magasin,0,43.6,1,2023
131666,T02-230103-000149,2023-01-03,12:55,2,1,17016,145,2,7875,0.04,15120,2722,17842,Mobile Money,Livraison,0,1.88,1,2023
136356,T02-230103-000150,2023-01-03,17:51,2,11,0,130,7,19450,0.0,136150,24507,160657,Mobile Money,Magasin,0,76.3,1,2023
143039,T02-230103-000150,2023-01-03,11:09,2,6,1809,15,9,900,0.04,7776,1400,9176,Virement,Magasin,0,26.46,1,2023
153207,T02-230103-000150,2023-01-03,14:41,2,16,15754,37,13,1225,0.04,15288,2752,18040,Mobile Money,Magasin,0,7.15,1,2023
153245,T02-230103-000151,2023-01-03,12:00,2,6,146,153,3,7025,0.04,20232,3642,23874,Espèces,Téléphone,0,2.31,1,2023
153721,T02-230103-000151,2023-01-03,18:55,2,16,7552,14,7,1175,0.0,8225,1480,9705,Chèque,Magasin,0,29.96,1,2023
153770,T02-230103-000151,2023-01-03,07:37,2,6,1388,102,11,13800,0.0,151800,27324,179124,Espèces,Livraison,0,22.99,1,2023
158765,T02-230103-000152,2023-01-03,09:01,2,11,14866,137,4,4400,0.0,17600,3168,20768,Mobile Money,Téléphone,0,2.52,1,2023
163713,T02-230103-000152,2023-01-03,10:15,2,6,2724,49,2,6950,0.04,13344,2402,15746,Espèces,Magasin,0,2.72,1,2023
175111,T02-230103-000152,2023-01-03,18:40,2,16,21789,137,8,4650,0.08,34224,6160,40384,Espèces,Magasin,0,5.04,1,2023
180534,T02-230103-000153,2023-01-03,17:22,2,11,19439,69,3,2725,0.04,7848,1413,9261,Espèces,Livraison,0,2.82,1,2023
185164,T02-230103-000153,2023-01-03,16:55,2,1,18910,34,14,1250,0.0,17500,3150,20650,Virement,Magasin,0,5.6,1,2023
199904,T02-230103-000153,2023-01-03,09:19,2,16,9334,33,9,2175,0.0,19575,3524,23099,Espèces,Magasin,0,4.32,1,2023
204848,T02-230103-000154,2023-01-03,09:37,2,11,16981,105,7,18600,0.0,130200,23436,153636,Créance 30 j,Magasin,0,16.1,1,2023
206779,T02-230103-000154,2023-01-03,15:00,2,21,0,106,3,9650,0.0,28950,5211,34161,Mobile Money,Magasin,0,6.78,1,2023
207598,T02-230103-000154,2023-01-03,12:29,2,16,22685,32,1,1850,0.0,1850,333,2183,Virement,Magasin,0,0.53,1,2023
212227,T02-230103-000155,2023-01-03,18:06,2,6,19319,40,7,1975,0.0,13825,2488,16313,Créance 30 j,Magasin,0,1.54,1,2023
217495,T02-230103-000155,2023-01-03,07:18,2,6,10815,15,24,875,0.0,21000,3780,24780,Espèces,Magasin,0,70.56,1,2023
224298,T02-230103-000155,2023-01-03,12:32,2,1,0,130,11,20125,0.0,221375,39848,261223,Espèces,Livraison,0,119.9,1,2023
4268,T03-230103-000156,2023-01-03,17:34,3,12,18081,94,2,7475,0.0,14950,2691,17641,Espèces,Magasin,0,6.38,1,2023
7566,T03-230103-000157,2023-01-03,15:37,3,12,4906,75,2,22125,0.04,42480,7646,50126,Espèces,Magasin,0,19.6,1,2023
7754,T03-230103-000158,2023-01-03,13:04,3,22,4788,9,29,5175,0.0,150075,27014,177089,Espèces,Livraison,0,1130.42,1,2023
14801,T03-230103-000159,2023-01-03,15:15,3,7,20602,114,8,5825,0.0,46600,8388,54988,Créance 30 j,Magasin,0,5.2,1,2023
16195,T03-230103-000160,2023-01-03,08:54,3,17,5312,96,4,15725,0.0,62900,11322,74222,Chèque,Magasin,0,7.04,1,2023
24505,T03-230103-000161,2023-01-03,08:13,3,17,8340,152,4,4125,0.04,15840,2851,18691,Mobile Money,Téléphone,0,1.96,1,2023
34548,T03-230103-000162,2023-01-03,11:20,3,2,0,86,3,8200,0.0,24600,4428,29028,Mobile Money,Magasin,0,9.33,1,2023
36684,T03-230103-000163,2023-01-03,12:56,3,7,0,151,6,5450,0.0,32700,5886,38586,Espèces,Magasin,0,3.48,1,2023
49247,T03-230103-000164,2023-01-03,12:57,3,17,19115,116,21,3200,0.08,61824,11128,72952,Virement,Magasin,0,24.15,1,2023
55763,T03-230103-000165,2023-01-03,07:02,3,12,18578,117,-14,3525,0.0,-49350,-8883,-58233,Mobile Money,Livraison,1,-22.82,1,2023
72088,T03-230103-000166,2023-01-03,16:35,3,7,11234,21,8,975,0.04,7488,1348,8836,Mobile Money,Magasin,0,20.72,1,2023
89753,T03-230103-000167,2023-01-03,18:35,3,17,19647,131,6,9050,0.0,54300,9774,64074,Mobile Money,Magasin,0,102.96,1,2023
102105,T03-230103-000168,2023-01-03,07:51,3,22,6986,69,2,2800,0.0,5600,1008,6608,Espèces,Livraison,0,1.88,1,2023
106104,T03-230103-000169,2023-01-03,08:16,3,2,18865,13,25,1225,0.0,30625,5512,36137,Mobile Money,Magasin,0,46.25,1,2023
116593,T03-230103-000170,2023-01-03,07:26,3,12,14141,83,21,23125,0.0,485625,87412,573037,Espèces,Magasin,0,152.88,1,2023
121438,T03-230103-000171,2023-01-03,10:06,3,2,0,5,11,4300,0.0,47300,8514,55814,Mobile Money,Magasin,0,289.19,1,2023
126326,T03-230103-000172,2023-01-03,18:15,3,12,20843,31,1,2175,0.04,2088,376,2464,Chèque,Magasin,0,0.25,1,2023
136253,T03-230103-000173,2023-01-03,12:09,3,2,3514,4,1,3625,0.0,3625,652,4277,Créance 30 j,Magasin,0,32.68,1,2023
146826,T03-230103-000174,2023-01-03,15:02,3,22,5254,23,4,21850,0.04,83904,15103,99007,Mobile Money,Livraison,0,5630.84,1,2023
168567,T03-230103-000175,2023-01-03,18:43,3,12,19267,3,7,5200,0.08,33488,6028,39516,Mobile Money,Livraison,0,389.2,1,2023
170108,T03-230103-000176,2023-01-03,10:31,3,7,15997,145,5,7800,0.0,39000,7020,46020,Chèque,Magasin,0,4.7,1,2023
180747,T03-230103-000177,2023-01-03,15:53,3,7,18757,76,4,16775,0.08,61732,11112,72844,Mobile Money,Magasin,0,47.08,1,2023
182548,T03-230103-000178,2023-01-03,18:15,3,17,2042,91,5,9400,0.0,47000,8460,55460,Espèces,Téléphone,0,6.4,1,2023
183705,T03-230103-000179,2023-01-03,07:08,3,22,0,114,35,5700,0.0,199500,35910,235410,Espèces,Téléphone,0,22.75,1,2023
187119,T03-230103-000180,2023-01-03,18:26,3,2,22396,54,27,8700,0.0,234900,42282,277182,Virement,Magasin,0,30.78,1,2023
187734,T03-230103-000181,2023-01-03,17:33,3,22,921,136,3,12500,0.04,36000,6480,42480,Virement,Livraison,0,51.3,1,2023
197808,T03-230103-000182,2023-01-03,12:05,3,12,10037,18,14,925,0.0,12950,2331,15281,Chèque,Livraison,0,61.32,1,2023
212484,T03-230103-000183,2023-01-03,14:23,3,12,22914,82,14,35350,0.0,494900,89082,583982,Espèces,Magasin,0,92.4,1,2023
218279,T03-230103-000184,2023-01-03,07:50,3,7,19618,62,1,3250,0.0,3250,585,3835,Mobile Money,Magasin,0,0.97,1,2023
221149,T03-230103-000185,2023-01-03,10:18,3,22,2183,114,33,5775,0.04,182952,32931,215883,Espèces,Magasin,0,21.45,1,2023
233102,T03-230103-000186,2023-01-03,08:19,3,22,549,11,11,6125,0.04,64680,11642,76322,Espèces,Téléphone,0,523.16,1,2023
1921,T04-230103-000187,2023-01-03,17:52,4,8,14260,109,10,8250,0.0,82500,14850,97350,Mobile Money,Livraison,0,22.2,1,2023
2047,T04-230103-000187,2023-01-03,07:23,4,13,0,131,4,9250,0.0,37000,6660,43660,Virement,Magasin,0,68.64,1,2023
4264,T04-230103-000188,2023-01-03,18:24,4,18,12206,153,9,7300,0.0,65700,11826,77526,Chèque,Magasin,0,6.93,1,2023
5208,T04-230103-000188,2023-01-03,07:34,4,3,0,72,15,3850,0.0,57750,10395,68145,Mobile Money,Magasin,0,15.9,1,2023
6247,T04-230103-000189,2023-01-03,17:58,4,8,7575,6,21,6925,0.0,145425,26176,171601,Espèces,Téléphone,0,1252.23,1,2023
27152,T04-230103-000189,2023-01-03,08:39,4,8,0,20,2,1325,0.0,2650,477,3127,Espèces,Magasin,0,9.4,1,2023
35907,T04-230103-000190,2023-01-03,11:09,4,3,8053,60,4,4875,0.0,19500,3510,23010,Chèque,Magasin,0,5.6,1,2023
41001,T04-230103-000190,2023-01-03,14:20,4,3,0,17,5,900,0.0,4500,810,5310,Mobile Money,Téléphone,0,8.05,1,2023
67218,T04-230103-000191,2023-01-03,16:47,4,3,279,16,3,600,0.04,1728,311,2039,Virement,Téléphone,0,8.7,1,2023
67700,T04-230103-000191,2023-01-03,11:56,4,8,11056,145,4,8000,0.0,32000,5760,37760,Espèces,Magasin,0,3.76,1,2023
78281,T04-230103-000192,2023-01-03,18:16,4,8,21313,85,12,10850,0.0,130200,23436,153636,Espèces,Magasin,0,38.16,1,2023
79806,T04-230103-000192,2023-01-03,13:20,4,13,8342,92,4,10625,0.04,40800,7344,48144,Chèque,Magasin,0,6.0,1,2023
80006,T04-230103-000193,2023-01-03,11:46,4,8,13735,21,6,975,0.0,5850,1053,6903,Virement,Magasin,0,15.54,1,2023
90221,T04-230103-000193,2023-01-03,18:35,4,13,21074,152,10,4025,0.04,38640,6955,45595,Chèque,Téléphone,0,4.9,1,2023
111538,T04-230103-000194,2023-01-03,18:34,4,3,7007,8,1,5000,0.08,4600,828,5428,Chèque,Livraison,0,67.68,1,2023
111832,T04-230103-000194,2023-01-03,09:30,4,8,0,73,2,28825,0.0,57650,10377,68027,Espèces,Livraison,0,12.68,1,2023
130929,T04-230103-000195,2023-01-03,12:33,4,13,1224,91,4,9675,0.04,37152,6687,43839,Mobile Money,Magasin,0,5.12,1,2023
134090,T04-230103-000195,2023-01-03,07:06,4,18,7269,26,4,18275,0.04,70176,12632,82808,Espèces,Magasin,0,8901.36,1,2023
135656,T04-230103-000196,2023-01-03,16:42,4,13,0,4,10,3625,0.0,36250,6525,42775,Espèces,Magasin,0,326.8,1,2023
140003,T04-230103-000196,2023-01-03,18:46,4,3,14870,5,5,4400,0.0,22000,3960,25960,Virement,Livraison,0,131.45,1,2023
166539,T04-230103-000197,2023-01-03,08:11,4,13,13485,6,2,7050,0.0,14100,2538,16638,Virement,Livraison,0,119.26,1,2023
213220,T04-230103-000197,2023-01-03,14:49,4,13,8457,120,7,3250,0.0,22750,4095,26845,Espèces,Magasin,0,4.83,1,2023
217113,T04-230103-000198,2023-01-03,07:50,4,3,16631,82,4,35850,0.04,137664,24780,162444,Espèces,Livraison,0,26.4,1,2023
231109,T04-230103-000198,2023-01-03,08:13,4,3,0,150,5,4525,0.0,22625,4072,26697,Chèque,Magasin,0,2.6,1,2023
26800,T05-230103-000199,2023-01-03,11:35,5,14,21923,2,10,5475,0.0,54750,9855,64605,Mobile Money,Magasin,0,282.4,1,2023
38802,T05-230103-000199,2023-01-03,12:09,5,14,0,111,4,17300,0.0,69200,12456,81656,Mobile Money,Livraison,0,5.04,1,2023
38867,T05-230103-000200,2023-01-03,13:29,5,9,1733,128,2,15625,0.0,31250,5625,36875,Virement,Magasin,0,30.56,1,2023
